id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,529.344,80.78,442.144,77.84,2.817,9.657,↓
2,БДДР,Бели Искър,15.08,1.4,11.899,78.9,10.499,76.74,1.619,0.225,↑
3,БДДР,Среченска бара,15.5,1.0,15.37,99.16,14.37,99.1,0.532,0.648,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.306,73.31,16.106,68.54,0.206,0.331,↓
5,БДДР,Йовковци,92.179,9.0,73.128,79.33,64.128,77.1,0.077,0.922,↓
6,БДДР,Ястребино,62.3,3.9,12.91,20.72,9.01,15.43,0.069,0.162,↓
7,БДЧР,Тича,311.8,40.0,139.465,44.73,99.465,36.59,0.03,1.304,↓
8,БДЧР,Камчия,233.55,76.3,116.732,49.98,40.432,25.71,0.255,2.118,↓
9,БДЧР,Ясна поляна,32.32,7.55,19.637,60.76,12.087,48.8,0.012,0.382,↓
10,БДИБР,Асеновец,28.2,2.0,8.95,31.74,6.95,26.53,0.035,0.382,↓
11,БДИБР,Боровица,27.3,4.6,24.75,90.66,20.15,88.77,0.14,0.38,↓
12,БДЗБР,Студена,25.2,2.4,21.427,85.03,19.027,83.45,0.953,0.55,↑
13,БДЗБР,Дяково,35.4,8.0,27.58,77.91,19.58,71.46,1.961,0.534,↑
14,БДЗБР,Калин,1.024,0.1,0.962,93.95,0.862,93.29,,,↑
15,БДЗБР,Карагьол,2.252,0.2,1.71,75.93,1.51,73.58,,,д
16,БДДР,Панчарево,6.465,1.5,5.387,83.33,3.887,78.29,9.969,11.307,↓
17,БДДР,Огняново,31.6,2.5,21.02,66.52,18.52,63.64,0.083,0.118,~
18,БДДР,Кула,20.25,0.7,7.932,39.17,7.232,36.99,0.076,0.076,~
19,БДДР,Рабиша,43.2,2.4,12.708,29.42,10.308,25.26,0.0,0.135,↓
20,БДДР,Огоста,506.0,67.0,205.54,40.62,138.54,31.56,0.347,4.282,↓
21,БДДР,Сопот,60.908,1.3,27.758,45.57,26.458,44.39,1.076,0.289,↑
22,БДДР,Горни Дъбник,130.0,3.0,48.257,37.12,45.257,35.64,0.602,0.602,~
23,БДДР,Бели Лом,25.5,3.2,8.25,32.35,5.05,22.65,0.035,0.255,↓
24,БДЧР,Съединение,12.81,1.5,5.761,44.97,4.261,37.67,0.035,0.127,↓
25,БДЧР,Георги Трайков,330.0,21.0,113.065,34.26,92.065,29.79,0.007,1.975,↓
26,БДЧР,Порой,45.2,2.0,9.308,20.59,7.308,16.92,0.041,0.146,↓
27,БДЧР,Ахелой,12.67,0.8,2.495,19.69,1.695,14.28,0.016,0.016,~
28,БДИБР,Жребчево,400.0,30.0,83.548,20.89,53.548,14.47,0.69,1.662,↓
29,БДИБР,Малко Шарково,45.0,3.9,18.811,41.8,14.911,36.28,0.13,0.13,~
30,БДИБР,Домлян,26.074,0.7,2.844,10.91,2.144,8.45,0.644,0.106,↑
31,БДИБР,Пясъчник,206.53,3.4,18.9,9.15,15.5,7.63,0.957,0.147,↑
32,БДИБР,Тополница,137.108,20.0,25.449,18.56,5.449,4.65,1.968,0.185,↑
33,БДИБР,Тракиец,114.0,24.0,64.398,56.49,40.398,44.89,0.012,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,3.738,3.738,~
35,БДДР,Александър Стамболийски,205.569,20.0,122.37,59.53,102.37,55.17,1.974,0.0,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,20.075,14.12,14.665,10.72,2.09,0.0,↑
38,БДИБР,Белмекен,144.036,3.81,108.825,75.55,105.015,74.89,,,↓
39,БДИБР,Чаира,5.5,1.369,2.455,44.64,1.086,26.29,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,51.631,83.13,47.689,81.98,,,↓
41,БДИБР,Широка поляна,23.98,3.3,17.288,72.09,13.988,67.64,,,↓
42,БДИБР,Беглика,1.554,0.242,0.983,63.26,0.741,56.48,0.101,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.688,38.61,0.412,27.36,0.221,0.563,↓
44,БДИБР,Батак,310.298,19.95,196.656,63.38,176.706,60.86,3.899,2.141,↑
45,БДЗБР,Доспат,449.249,14.907,383.295,85.32,368.388,84.82,0.854,6.032,↓
46,БДИБР,Цанков камък,110.708,31.2,86.174,77.84,54.974,69.14,9.396,1.616,↑
47,БДИБР,Въча,226.12,24.52,190.639,84.31,166.119,82.4,2.413,6.788,↓
48,БДИБР,Кричим,20.256,1.73,19.459,96.07,17.729,95.7,7.102,6.161,↑
49,БДИБР,Кърджали,497.236,107.176,343.482,69.08,236.306,60.58,4.297,20.494,↓
50,БДИБР,Студен кладенец,387.772,90.667,235.102,60.63,144.435,48.61,18.782,1.778,↑
51,БДИБР,Ивайловград,156.702,59.526,115.202,73.52,55.676,57.29,2.025,0.0,↑
52,БДИБР,Розов кладенец,20.4,13.268,15.684,76.88,2.416,33.88,,,↓
