id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,527.055,80.44,439.855,77.43,1.63,6.441,↓
2,БДДР,Бели Искър,15.08,1.4,10.133,67.2,8.733,63.84,0.575,0.799,↓
3,БДДР,Среченска бара,15.5,1.0,14.691,94.78,13.691,94.42,0.058,0.729,↓
4,БДДР,Христо Смирненски,27.7,4.2,19.841,71.63,15.641,66.56,0.08,0.33,↓
5,БДДР,Йовковци,92.179,9.0,74.032,80.31,65.032,78.18,0.069,0.922,↓
6,БДДР,Ястребино,62.3,3.9,12.942,20.77,9.042,15.48,0.069,0.162,↓
7,БДЧР,Тича,311.8,40.0,140.97,45.21,100.97,37.15,0.008,1.506,↓
8,БДЧР,Камчия,233.55,76.3,119.783,51.29,43.483,27.65,0.012,2.13,↓
9,БДЧР,Ясна поляна,32.32,7.55,20.184,62.45,12.634,51.01,0.012,0.336,↓
10,БДИБР,Асеновец,28.2,2.0,9.103,32.28,7.103,27.11,0.012,0.22,↓
11,БДИБР,Боровица,27.3,4.6,24.62,90.18,20.02,88.19,0.091,0.38,↓
12,БДЗБР,Студена,25.2,2.4,20.115,79.82,17.715,77.7,0.171,0.578,↓
13,БДЗБР,Дяково,35.4,8.0,25.643,72.44,17.643,64.39,0.0,0.585,↓
14,БДЗБР,Калин,1.024,0.1,0.73,71.29,0.63,68.18,,,↓
15,БДЗБР,Карагьол,2.252,0.2,1.493,66.31,1.293,63.02,,,д
16,БДДР,Панчарево,6.465,1.5,5.455,84.38,3.955,79.66,5.611,3.76,↑
17,БДДР,Огняново,31.6,2.5,21.055,66.63,18.555,63.76,0.143,0.108,↑
18,БДДР,Кула,20.25,0.7,7.956,39.29,7.256,37.11,0.001,0.076,↓
19,БДДР,Рабиша,43.2,2.4,12.871,29.79,10.471,25.66,0.0,0.135,↓
20,БДДР,Огоста,506.0,67.0,211.2,41.74,144.2,32.85,0.116,5.903,↓
21,БДДР,Сопот,60.908,1.3,26.4,43.34,25.1,42.11,1.481,3.218,↓
22,БДДР,Горни Дъбник,130.0,3.0,48.31,37.16,45.31,35.68,1.053,1.053,~
23,БДДР,Бели Лом,25.5,3.2,8.497,33.32,5.297,23.75,0.035,0.255,↓
24,БДЧР,Съединение,12.81,1.5,5.853,45.69,4.353,38.49,0.035,0.127,↓
25,БДЧР,Георги Трайков,330.0,21.0,114.822,34.79,93.822,30.36,0.007,1.975,↓
26,БДЧР,Порой,45.2,2.0,9.37,20.73,7.37,17.06,0.03,0.146,↓
27,БДЧР,Ахелой,12.67,0.8,2.474,19.53,1.674,14.1,0.051,0.016,↑
28,БДИБР,Жребчево,400.0,30.0,82.456,20.61,52.456,14.18,0.569,2.027,↓
29,БДИБР,Малко Шарково,45.0,3.9,18.686,41.52,14.786,35.98,0.0,0.25,↓
30,БДИБР,Домлян,26.074,0.7,1.503,5.76,0.803,3.16,0.0,0.23,↓
31,БДИБР,Пясъчник,206.53,3.4,18.011,8.72,14.611,7.19,0.147,0.147,~
32,БДИБР,Тополница,137.108,20.0,23.139,16.88,3.139,2.68,0.59,0.185,↑
33,БДИБР,Тракиец,114.0,24.0,64.7,56.75,40.7,45.22,0.012,0.66,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.581,3.16,↓
35,БДДР,Александър Стамболийски,205.569,20.0,113.962,55.44,93.962,50.63,0.204,0.0,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,16.906,11.89,11.496,8.4,0.46,0.0,~
38,БДИБР,Белмекен,144.036,3.81,112.327,77.99,108.517,77.39,,,↓
39,БДИБР,Чаира,5.5,1.369,2.304,41.89,0.935,22.63,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,51.782,83.37,47.84,82.24,,,↑
41,БДИБР,Широка поляна,23.98,3.3,17.389,72.51,14.089,68.13,,,↓
42,БДИБР,Беглика,1.554,0.242,0.901,57.98,0.659,50.23,0.067,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.741,41.58,0.465,30.88,0.159,0.5,↓
44,БДИБР,Батак,310.298,19.95,195.644,63.05,175.694,60.51,1.112,0.972,↓
45,БДЗБР,Доспат,449.249,14.907,389.554,86.71,374.647,86.26,1.138,0.0,~
46,БДИБР,Цанков камък,110.708,31.2,78.452,70.86,47.252,59.43,1.791,1.291,↑
47,БДИБР,Въча,226.12,24.52,194.294,85.93,169.774,84.21,2.315,5.193,↓
48,БДИБР,Кричим,20.256,1.73,18.63,91.97,16.9,91.22,5.33,5.185,↑
49,БДИБР,Кърджали,497.236,107.176,351.395,70.67,244.219,62.61,3.049,0.0,↑
50,БДИБР,Студен кладенец,387.772,90.667,219.123,56.51,128.456,43.24,0.254,1.785,↓
51,БДИБР,Ивайловград,156.702,59.526,114.02,72.76,54.494,56.08,2.215,0.0,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.26,79.71,2.992,41.95,,,↓
