id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,548.493,83.71,461.293,81.21,11.338,5.003,↑
2,БДДР,Бели Искър,15.08,1.4,10.978,72.8,9.578,70.01,2.087,1.346,↑
3,БДДР,Среченска бара,15.5,1.0,15.22,98.19,14.22,98.07,1.03,0.683,↑
4,БДДР,Христо Смирненски,27.7,4.2,20.545,74.17,16.345,69.56,0.18,0.313,↓
5,БДДР,Йовковци,92.179,9.0,86.231,93.55,77.231,92.85,0.073,0.707,↓
6,БДЧР,Тича,311.8,40.0,244.57,78.44,204.57,75.26,0.084,3.122,↓
7,БДЧР,Камчия,233.55,76.0,212.274,90.89,136.274,86.5,0.015,3.198,↓
8,БДЧР,Ясна поляна,32.32,7.55,20.742,64.18,13.192,53.26,0.012,0.556,↓
9,БДИБР,Асеновец,28.2,2.0,19.664,69.73,17.664,67.42,0.069,0.718,↓
10,БДИБР,Боровица,27.3,4.6,25.791,94.47,21.191,93.35,1.571,0.39,↑
11,БДЗБР,Студена,25.2,2.4,22.641,89.85,20.241,88.78,0.369,0.716,↓
12,БДЗБР,Дяково,35.4,8.0,28.503,80.52,20.503,74.83,0.349,0.349,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.801,78.25,0.701,75.89,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.708,75.85,1.508,73.5,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.595,58.84,16.095,55.31,0.345,0.335,↑
16,БДДР,Панчарево,6.465,1.5,5.38,83.22,3.88,78.16,3.205,3.52,᷆
17,БДДР,Ястребино,62.3,3.9,38.424,61.68,34.524,59.12,0.162,1.852,↓
18,БДДР,Кула,20.25,0.7,8.136,40.18,7.436,38.04,0.093,0.15,↓
19,БДДР,Рабиша,43.2,2.4,12.74,29.49,10.34,25.34,0.0,0.046,↓
20,БДДР,Огоста,506.0,67.0,246.79,48.77,179.79,40.95,2.488,6.424,↓
21,БДДР,Сопот,60.908,1.3,37.775,62.02,36.475,61.19,1.076,3.102,↓
22,БДДР,Горни Дъбник,130.0,3.0,50.428,38.79,47.428,37.34,0.313,0.984,↓
23,БДДР,Бели Лом,25.5,3.2,8.801,34.51,5.601,25.12,0.116,0.116,~
24,БДЧР,Съединение,12.81,1.5,8.392,65.51,6.892,60.94,0.012,0.116,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,195.402,59.21,174.402,56.44,1.186,2.691,↓
26,БДЧР,Порой,45.2,2.0,4.857,10.75,2.857,6.61,0.012,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.94,23.81,2.14,18.53,0.012,0.035,↓
28,БДИБР,Жребчево,400.0,30.0,175.396,43.85,145.396,39.3,6.734,14.373,↓
29,БДИБР,Малко Шарково,45.0,3.9,34.285,76.19,30.385,73.93,0.116,0.116,~
30,БДИБР,Домлян,26.074,0.7,8.659,33.21,7.959,31.37,0.08,4.422,↓
31,БДИБР,Пясъчник,206.53,3.4,28.622,13.86,25.222,12.42,0.0,0.972,↓
32,БДИБР,Тополница,137.108,20.0,44.911,32.76,24.911,21.27,1.1,10.104,↓
33,БДИБР,Тракиец,114.0,24.0,68.478,60.07,44.478,49.42,0.012,1.053,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,121.281,59.0,101.281,54.58,4.271,2.477,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,38.764,27.26,33.354,24.38,1.322,15.799,↓
38,БДИБР,Белмекен,144.036,3.81,121.02,84.02,117.21,83.59,,,↓
39,БДИБР,Чаира,5.5,1.369,2.743,49.87,1.374,33.26,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,47.347,76.23,43.405,74.62,,,↑
41,БДИБР,Широка поляна,23.98,3.3,15.835,66.03,12.535,60.61,,,↓
42,БДИБР,Беглика,1.554,0.242,0.983,63.23,0.741,56.45,0.422,0.479,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.424,23.81,0.148,9.84,0.464,0.315,↑
44,БДИБР,Батак,310.298,19.95,192.241,61.95,172.291,59.34,7.532,13.918,↓
45,БДЗБР,Доспат,449.249,14.907,365.739,81.41,350.832,80.77,2.26,1.075,↑
46,БДИБР,Цанков камък,110.708,31.2,94.611,85.46,63.411,79.75,9.325,11.683,↓
47,БДИБР,Въча,226.12,24.52,166.29,73.54,141.77,70.32,13.569,13.083,↑
48,БДИБР,Кричим,20.256,1.73,19.537,96.45,17.807,96.12,12.53,15.537,↓
49,БДИБР,Кърджали,497.236,107.176,377.841,75.99,270.665,69.39,13.848,1.11,↑
50,БДИБР,Студен кладенец,387.772,90.667,259.179,66.84,168.512,56.72,10.22,2.503,↑
51,БДИБР,Ивайловград,156.702,59.526,141.817,90.5,82.291,84.68,8.273,19.905,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,,~
