id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,501.115,76.48,413.915,72.87,0.727,3.774,↓
2,БДДР,Бели Искър,15.08,1.4,10.786,71.52,9.386,68.61,0.377,0.789,↓
3,БДДР,Среченска бара,15.5,1.0,13.072,84.34,12.072,83.26,0.428,0.613,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.321,80.58,18.121,77.11,0.192,0.337,↓
5,БДДР,Йовковци,92.179,9.0,83.469,90.55,74.469,89.53,0.181,0.801,↓
6,БДЧР,Тича,311.8,40.0,228.605,73.32,188.605,69.39,0.123,1.641,↓
7,БДЧР,Камчия,233.55,76.0,197.78,84.68,121.78,77.3,0.012,2.083,↓
8,БДЧР,Ясна поляна,32.32,7.55,20.678,63.98,13.128,53.0,0.012,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,19.64,69.65,17.64,67.33,0.174,0.822,↓
10,БДИБР,Боровица,27.3,4.6,26.505,97.09,21.905,96.5,0.039,0.27,↓
11,БДЗБР,Студена,25.2,2.4,16.019,63.57,13.619,59.73,0.339,0.752,↓
12,БДЗБР,Дяково,35.4,8.0,27.595,77.95,19.595,71.51,0.0,0.357,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.426,41.57,0.326,35.25,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.147,50.92,0.947,46.14,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,16.888,53.44,14.388,49.44,0.37,0.37,~
16,БДДР,Панчарево,6.465,1.5,5.281,81.68,3.781,76.15,2.481,2.397,᷆
17,БДДР,Ястребино,62.3,3.9,38.952,62.52,35.052,60.02,0.116,0.116,~
18,БДДР,Кула,20.25,0.7,8.85,43.7,8.15,41.69,0.127,0.127,~
19,БДДР,Рабиша,43.2,2.4,11.945,27.65,9.545,23.39,0.012,0.093,↓
20,БДДР,Огоста,506.0,67.0,200.16,39.56,133.16,30.33,0.81,6.829,↓
21,БДДР,Сопот,60.908,1.3,29.525,48.47,28.225,47.35,0.116,2.141,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.97,38.44,46.97,36.98,0.498,0.498,~
23,БДДР,Бели Лом,25.5,3.2,8.81,34.55,5.61,25.16,0.197,0.093,↑
24,БДЧР,Съединение,12.81,1.5,8.036,62.73,6.536,57.79,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,170.691,51.72,149.691,48.44,0.463,1.967,↓
26,БДЧР,Порой,45.2,2.0,6.38,14.12,4.38,10.14,0.405,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.501,20.25,1.701,14.73,0.104,0.093,↑
28,БДИБР,Жребчево,400.0,30.0,217.392,54.35,187.392,50.65,0.218,9.014,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.207,80.46,32.307,78.61,0.168,0.168,~
30,БДИБР,Домлян,26.074,0.7,6.088,23.35,5.388,21.23,0.224,0.056,↑
31,БДИБР,Пясъчник,206.53,3.4,23.736,11.49,20.336,10.01,0.604,0.164,↑
32,БДИБР,Тополница,137.108,20.0,50.669,36.96,30.669,26.19,2.616,0.394,↑
33,БДИБР,Тракиец,114.0,24.0,66.03,57.92,42.03,46.7,0.058,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,136.357,66.33,116.357,62.7,1.114,1.114,~
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,53.164,37.38,47.754,34.91,2.292,0.96,↑
38,БДИБР,Белмекен,144.036,3.81,101.183,70.25,97.373,69.44,,,↓
39,БДИБР,Чаира,5.5,1.369,2.956,53.75,1.587,38.42,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,41.547,66.89,37.605,64.65,,,↓
41,БДИБР,Широка поляна,23.98,3.3,9.944,41.47,6.644,32.13,,,↓
42,БДИБР,Беглика,1.554,0.242,1.02,65.64,0.778,59.3,0.062,0.004,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.965,54.15,0.689,45.75,0.204,0.597,↓
44,БДИБР,Батак,310.298,19.95,208.922,67.33,188.972,65.08,8.31,8.31,~
45,БДЗБР,Доспат,449.249,14.907,325.813,72.52,310.906,71.58,1.227,4.665,↓
46,БДИБР,Цанков камък,110.708,31.2,86.575,78.2,55.375,69.65,6.827,7.136,↓
47,БДИБР,Въча,226.12,24.52,185.213,81.91,160.693,79.71,7.879,12.856,↓
48,БДИБР,Кричим,20.256,1.73,19.684,97.18,17.954,96.91,12.758,11.959,↑
49,БДИБР,Кърджали,497.236,107.176,287.655,57.85,180.479,46.27,3.762,26.449,↓
50,БДИБР,Студен кладенец,387.772,90.667,231.142,59.61,140.475,47.28,28.249,7.89,↑
51,БДИБР,Ивайловград,156.702,59.526,132.733,84.7,73.207,75.33,10.486,40.616,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.656,81.65,3.388,47.5,,,~
