id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,494.16,75.42,406.96,71.64,13.192,7.135,↑
2,БДДР,Бели Искър,15.08,1.4,8.742,57.97,7.342,53.67,0.229,0.828,↓
3,БДДР,Среченска бара,15.5,1.0,14.73,95.03,13.73,94.69,0.856,0.521,↑
4,БДДР,Христо Смирненски,27.7,4.2,23.882,86.22,19.682,83.76,1.509,0.779,↑
5,БДДР,Йовковци,92.179,9.0,82.086,89.05,73.086,87.87,0.105,0.717,↓
6,БДЧР,Тича,311.8,40.0,232.656,74.62,192.656,70.88,1.452,1.452,~
7,БДЧР,Камчия,233.55,76.0,219.544,94.0,143.544,91.11,4.56,2.303,↑
8,БДЧР,Ясна поляна,32.32,7.55,24.07,74.47,16.52,66.69,0.185,0.359,↓
9,БДИБР,Асеновец,28.2,2.0,19.984,70.87,17.984,68.64,1.1,0.822,↑
10,БДИБР,Боровица,27.3,4.6,27.25,99.82,22.65,99.78,0.376,0.26,↑
11,БДЗБР,Студена,25.2,2.4,18.655,74.03,16.255,71.29,2.05,0.814,↑
12,БДЗБР,Дяково,35.4,8.0,25.761,72.77,17.761,64.82,0.0,0.39,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.307,30.02,0.207,22.45,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.46,20.44,0.26,12.69,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.165,60.65,16.665,57.27,1.663,1.05,↑
16,БДДР,Панчарево,6.465,1.5,5.202,80.46,3.702,74.55,13.634,15.134,᷆
17,БДДР,Ястребино,62.3,3.9,41.275,66.25,37.375,64.0,0.544,0.116,↑
18,БДДР,Кула,20.25,0.7,8.871,43.81,8.171,41.8,0.127,0.127,~
19,БДДР,Рабиша,43.2,2.4,11.684,27.05,9.284,22.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,197.94,39.12,130.94,29.83,2.083,6.597,↓
21,БДДР,Сопот,60.908,1.3,33.55,55.08,32.25,54.1,3.206,0.313,↑
22,БДДР,Горни Дъбник,130.0,3.0,54.854,42.2,51.854,40.83,1.076,0.359,↑
23,БДДР,Бели Лом,25.5,3.2,9.414,36.92,6.214,27.87,0.081,0.081,~
24,БДЧР,Съединение,12.81,1.5,8.339,65.1,6.839,60.47,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,171.601,52.0,150.601,48.74,2.076,2.076,~
26,БДЧР,Порой,45.2,2.0,4.979,11.02,2.979,6.9,0.231,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.499,20.23,1.699,14.71,0.092,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,219.064,54.77,189.064,51.1,6.492,6.492,~
29,БДИБР,Малко Шарково,45.0,3.9,38.951,86.56,35.051,85.28,0.365,2.205,↓
30,БДИБР,Домлян,26.074,0.7,11.598,44.48,10.898,42.95,0.678,0.088,↑
31,БДИБР,Пясъчник,206.53,3.4,36.25,17.55,32.85,16.17,1.368,0.211,↑
32,БДИБР,Тополница,137.108,20.0,95.44,69.61,75.44,64.42,7.454,5.37,↑
33,БДИБР,Тракиец,114.0,24.0,74.25,65.13,50.25,55.83,0.116,2.141,↓
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,5.66,6.238,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,127.022,61.79,107.022,57.67,6.691,12.229,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,68.662,48.28,63.252,46.24,4.526,6.87,↓
38,БДИБР,Белмекен,144.036,3.81,70.656,49.05,66.846,47.67,,,↓
39,БДИБР,Чаира,5.5,1.369,2.204,40.07,0.835,20.21,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,43.725,70.4,39.783,68.39,,,↑
41,БДИБР,Широка поляна,23.98,3.3,10.523,43.88,7.223,34.93,,,↓
42,БДИБР,Беглика,1.554,0.242,0.923,59.42,0.681,51.93,0.19,0.476,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.613,34.39,0.337,22.37,0.297,0.439,↓
44,БДИБР,Батак,310.298,19.95,222.55,71.72,202.6,69.78,5.149,1.909,↑
45,БДЗБР,Доспат,449.249,14.907,367.685,81.84,352.778,81.22,2.852,1.667,↑
46,БДИБР,Цанков камък,110.708,31.2,80.605,72.81,49.405,62.14,9.168,6.853,↑
47,БДИБР,Въча,226.12,24.52,183.149,81.0,158.629,78.69,14.414,14.414,~
48,БДИБР,Кричим,20.256,1.73,18.967,93.64,17.237,93.04,14.554,14.647,↓
49,БДИБР,Кърджали,497.236,107.176,362.641,72.93,255.465,65.49,27.189,50.457,↓
50,БДИБР,Студен кладенец,387.772,90.667,287.912,74.25,197.245,66.39,68.407,99.117,↓
51,БДИБР,Ивайловград,156.702,59.526,116.395,74.28,56.869,58.52,114.486,96.561,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,,~
