id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,504.937,77.06,417.737,73.54,4.055,4.055,~
2,БДДР,Бели Искър,15.08,1.4,9.693,64.28,8.293,60.62,0.143,0.77,↓
3,БДДР,Среченска бара,15.5,1.0,14.509,93.61,13.509,93.17,0.0,0.556,↓
4,БДДР,Христо Смирненски,27.7,4.2,23.895,86.26,19.695,83.81,0.05,0.78,↓
5,БДДР,Йовковци,92.179,9.0,83.148,90.2,74.148,89.14,0.088,0.706,↓
6,БДЧР,Тича,311.8,40.0,231.18,74.14,191.18,70.34,1.513,1.513,~
7,БДЧР,Камчия,233.55,76.0,217.242,93.02,141.242,89.65,2.407,2.303,↑
8,БДЧР,Ясна поляна,32.32,7.55,23.36,72.28,15.81,63.83,0.012,0.394,↓
9,БДИБР,Асеновец,28.2,2.0,20.072,71.18,18.072,68.98,0.637,0.822,↓
10,БДИБР,Боровица,27.3,4.6,27.17,99.52,22.57,99.43,0.26,0.26,~
11,БДЗБР,Студена,25.2,2.4,18.808,74.63,16.408,71.96,0.457,0.769,↓
12,БДЗБР,Дяково,35.4,8.0,27.287,77.08,19.287,70.39,0.0,0.535,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.289,28.24,0.189,20.48,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.674,29.93,0.474,23.1,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.34,61.2,16.84,57.87,0.842,1.05,↓
16,БДДР,Панчарево,6.465,1.5,5.13,79.34,3.63,73.1,2.369,2.286,᷆
17,БДДР,Ястребино,62.3,3.9,40.494,65.0,36.594,62.66,0.313,0.104,↑
18,БДДР,Кула,20.25,0.7,8.968,44.29,8.268,42.29,0.023,0.116,↓
19,БДДР,Рабиша,43.2,2.4,11.675,27.03,9.275,22.73,0.012,0.012,~
20,БДДР,Огоста,506.0,67.0,204.32,40.38,137.32,31.28,4.282,4.282,~
21,БДДР,Сопот,60.908,1.3,32.525,53.4,31.225,52.38,0.313,0.313,~
22,БДДР,Горни Дъбник,130.0,3.0,53.754,41.35,50.754,39.96,1.019,0.359,↑
23,БДДР,Бели Лом,25.5,3.2,9.384,36.8,6.184,27.73,0.197,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.303,64.82,6.803,60.15,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,171.862,52.08,150.862,48.82,1.138,2.643,↓
26,БДЧР,Порой,45.2,2.0,4.616,10.21,2.616,6.06,0.208,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.287,18.52,1.487,12.87,0.127,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,224.36,56.09,194.36,52.53,4.702,2.85,↑
29,БДИБР,Малко Шарково,45.0,3.9,39.18,87.07,35.28,85.84,0.111,0.505,↓
30,БДИБР,Домлян,26.074,0.7,10.853,41.63,10.153,40.01,0.105,0.105,~
31,БДИБР,Пясъчник,206.53,3.4,33.85,16.39,30.45,14.99,0.781,0.203,↑
32,БДИБР,Тополница,137.108,20.0,91.421,66.68,71.421,60.99,4.838,10.185,↓
33,БДИБР,Тракиец,114.0,24.0,78.785,69.11,54.785,60.87,0.116,3.16,↓
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,135.284,65.81,115.284,62.12,3.871,1.013,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,73.97,52.01,68.56,50.12,4.219,0.96,↑
38,БДИБР,Белмекен,144.036,3.81,77.014,53.47,73.204,52.2,,,↓
39,БДИБР,Чаира,5.5,1.369,2.332,42.4,0.963,23.31,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.202,71.17,40.26,69.21,,,↓
41,БДИБР,Широка поляна,23.98,3.3,11.627,48.49,8.327,40.27,,,↓
42,БДИБР,Беглика,1.554,0.242,0.973,62.61,0.731,55.72,0.233,0.002,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.092,61.28,0.816,54.18,0.277,0.752,↓
44,БДИБР,Батак,310.298,19.95,221.896,71.51,201.946,69.55,9.025,10.105,↓
45,БДЗБР,Доспат,449.249,14.907,369.732,82.3,354.825,81.69,2.437,2.437,~
46,БДИБР,Цанков камък,110.708,31.2,78.33,70.75,47.13,59.28,6.983,7.828,↓
47,БДИБР,Въча,226.12,24.52,180.44,79.8,155.92,77.34,9.384,11.872,↓
48,БДИБР,Кричим,20.256,1.73,19.243,95.0,17.513,94.53,11.911,13.412,↓
49,БДИБР,Кърджали,497.236,107.176,389.799,78.39,282.623,72.46,15.922,45.215,↓
50,БДИБР,Студен кладенец,387.772,90.667,300.337,77.45,209.67,70.57,58.202,89.645,↓
51,БДИБР,Ивайловград,156.702,59.526,118.083,75.36,58.557,60.26,97.793,93.587,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.672,91.53,5.404,75.77,,,↓
