id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,524.1,79.98,436.9,76.91,0.099,10.974,↓
2,БДДР,Бели Искър,15.08,1.4,11.113,73.69,9.713,71.0,0.28,0.876,↓
3,БДДР,Среченска бара,15.5,1.0,14.816,95.59,13.816,95.28,0.718,0.833,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.761,82.17,18.561,78.98,0.244,0.535,↓
5,БДДР,Йовковци,92.179,9.0,88.609,96.13,79.609,95.71,0.052,1.022,↓
6,БДЧР,Тича,311.8,40.0,242.138,77.66,202.138,74.37,0.091,2.927,↓
7,БДЧР,Камчия,233.55,76.0,217.978,93.33,141.978,90.12,0.024,3.137,↓
8,БДЧР,Ясна поляна,32.32,7.55,24.594,76.1,17.044,68.81,0.012,0.567,↓
9,БДИБР,Асеновец,28.2,2.0,24.93,88.4,22.93,87.52,0.081,0.891,↓
10,БДИБР,Боровица,27.3,4.6,25.277,92.59,20.677,91.09,0.648,0.44,↑
11,БДЗБР,Студена,25.2,2.4,18.655,74.03,16.255,71.29,0.092,0.74,↓
12,БДЗБР,Дяково,35.4,8.0,31.111,87.88,23.111,84.35,0.0,0.571,↓
13,БДЗБР,"",1.024,0.1,0.871,85.06,0.771,83.44,,,~
14,БДЗБР,"",2.252,0.2,1.608,71.39,1.408,68.6,,,↓
15,БДДР,рез.водоснабдяване,31.6,2.5,17.135,54.22,14.635,50.29,0.069,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.302,82.02,3.802,76.58,8.221,8.555,᷆
17,БДДР,Ястребино,62.3,3.9,42.581,68.35,38.681,66.23,0.59,1.424,↓
18,БДДР,Кула,20.25,0.7,9.504,46.93,8.804,45.03,0.012,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.628,29.23,10.228,25.07,0.012,0.174,↓
20,БДДР,Огоста,506.0,67.0,255.2,50.43,188.2,42.87,0.347,12.037,↓
21,БДДР,Сопот,60.908,1.3,41.0,67.31,39.7,66.6,0.775,3.38,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.288,39.45,48.288,38.02,0.799,2.13,↓
23,БДДР,Бели Лом,25.5,3.2,9.181,36.0,5.981,26.82,0.069,0.289,↓
24,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.116,0.116,~
25,БДЧР,"",330.0,21.0,185.518,56.22,164.518,53.24,0.033,3.042,↓
26,БДЧР,Порой,45.2,2.0,5.94,13.14,3.94,9.12,0.035,0.024,↑
27,БДЧР,Ахелой,12.35,0.8,4.258,34.48,3.458,29.94,0.035,0.371,↓
28,БДИБР,Жребчево,400.0,30.0,265.108,66.28,235.108,63.54,2.152,14.43,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.686,81.52,32.786,79.77,0.024,0.395,↓
30,БДИБР,Домлян,26.074,0.7,6.182,23.71,5.482,21.6,0.0,2.35,↓
31,БДИБР,Пясъчник,206.53,3.4,17.955,8.69,14.555,7.17,0.0,6.481,↓
32,БДИБР,Тополница,137.108,20.0,56.239,41.02,36.239,30.94,0.532,15.324,↓
33,БДИБР,Тракиец,114.0,24.0,67.431,59.15,43.431,48.26,0.001,1.273,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,"",205.569,20.0,147.613,71.81,127.613,68.77,0.16,11.213,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,61.234,43.06,55.824,40.81,0.693,12.4,↓
38,БДИБР,Белмекен,144.036,3.81,121.597,84.42,117.787,84.0,,,↓
39,БДИБР,Чаира,5.5,1.369,2.658,48.33,1.289,31.2,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,51.181,82.4,47.239,81.21,,,↓
41,БДИБР,Широка поляна,23.98,3.3,16.984,70.83,13.684,66.17,,,↓
42,БДИБР,Беглика,1.554,0.242,0.97,62.42,0.728,55.49,0.033,0.01,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.294,72.62,1.018,67.6,0.176,0.384,↓
44,БДИБР,Батак,310.298,19.95,235.428,75.87,215.478,74.21,4.49,14.377,↓
45,БДЗБР,Доспат,449.249,14.907,360.108,80.16,345.201,79.48,0.428,5.168,↓
46,БДИБР,Цанков камък,110.708,31.2,79.807,72.09,48.607,61.13,6.766,2.472,↑
47,БДИБР,Въча,226.12,24.52,190.596,84.29,166.076,82.38,3.197,9.239,↓
48,БДИБР,Кричим,20.256,1.73,19.321,95.38,17.591,94.95,8.864,7.66,↑
49,БДИБР,Кърджали,497.236,107.176,335.067,67.39,227.891,58.42,2.131,25.552,↓
50,БДИБР,Студен кладенец,387.772,90.667,220.983,56.99,130.316,43.86,25.105,22.941,↑
51,БДИБР,Ивайловград,156.702,59.526,65.723,41.94,6.197,6.38,21.664,20.431,↑
52,БДИБР,Розов кладенец,20.4,13.268,17.916,87.82,4.648,65.17,,,↓
