id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,515.012,78.6,427.812,75.31,8.334,5.253,↑
2,БДДР,Бели Искър,15.08,1.4,10.608,70.34,9.208,67.31,0.374,0.621,↓
3,БДДР,Среченска бара,15.5,1.0,15.181,97.94,14.181,97.8,0.544,0.544,~
4,БДДР,Христо Смирненски,27.7,4.2,25.75,92.96,21.55,91.7,0.674,1.407,↓
5,БДДР,Йовковци,92.179,9.0,84.544,91.72,75.544,90.82,1.343,0.718,↑
6,БДЧР,Тича,311.8,40.0,229.704,73.67,189.704,69.8,1.66,1.66,~
7,БДЧР,Камчия,233.55,76.0,215.218,92.15,139.218,88.36,10.74,2.118,↑
8,БДЧР,Ясна поляна,32.32,7.55,21.164,65.48,13.614,54.96,0.22,0.358,↓
9,БДИБР,Асеновец,28.2,2.0,20.504,72.71,18.504,70.63,1.377,0.822,↑
10,БДИБР,Боровица,27.3,4.6,27.25,99.82,22.65,99.78,0.144,0.26,↓
11,БДЗБР,Студена,25.2,2.4,18.916,75.06,16.516,72.44,1.247,0.778,↑
12,БДЗБР,Дяково,35.4,8.0,28.044,79.22,20.044,73.15,0.0,0.426,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.258,25.23,0.158,17.14,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.051,46.67,0.851,41.47,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.463,61.59,16.963,58.29,0.665,0.26,↑
16,БДДР,Панчарево,6.465,1.5,5.122,79.23,3.622,72.96,7.583,6.999,᷆
17,БДДР,Ястребино,62.3,3.9,39.37,63.19,35.47,60.74,0.324,0.116,↑
18,БДДР,Кула,20.25,0.7,8.998,44.43,8.298,42.45,0.012,0.116,↓
19,БДДР,Рабиша,43.2,2.4,11.687,27.05,9.287,22.76,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,210.66,41.63,143.66,32.72,8.796,3.704,↑
21,БДДР,Сопот,60.908,1.3,30.94,50.8,29.64,49.72,1.319,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.805,39.85,48.805,38.43,0.984,0.313,↑
23,БДДР,Бели Лом,25.5,3.2,9.115,35.75,5.915,26.52,0.197,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.267,64.54,6.767,59.83,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,173.032,52.43,152.032,49.2,4.204,2.676,↑
26,БДЧР,Порой,45.2,2.0,4.162,9.21,2.162,5.0,0.174,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,1.91,15.47,1.11,9.61,0.174,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,225.16,56.29,195.16,52.75,10.706,5.15,↑
29,БДИБР,Малко Шарково,45.0,3.9,36.877,81.95,32.977,80.24,1.931,0.091,↑
30,БДИБР,Домлян,26.074,0.7,10.059,38.58,9.359,36.88,1.142,0.083,↑
31,БДИБР,Пясъчник,206.53,3.4,29.874,14.46,26.474,13.03,1.253,0.188,↑
32,БДИБР,Тополница,137.108,20.0,74.759,54.53,54.759,46.76,8.773,0.59,↑
33,БДИБР,Тракиец,114.0,24.0,76.22,66.86,52.22,58.02,2.894,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,148.829,72.4,128.829,69.42,11.037,0.979,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,72.499,50.98,67.089,49.04,11.359,0.92,↑
38,БДИБР,Белмекен,144.036,3.81,87.588,60.81,83.778,59.74,,,↓
39,БДИБР,Чаира,5.5,1.369,2.194,39.89,0.825,19.97,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,46.003,74.07,42.061,72.31,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.57,52.42,9.27,44.83,,,↑
42,БДИБР,Беглика,1.554,0.242,0.995,64.03,0.753,57.39,0.348,0.753,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.704,95.62,1.428,94.82,0.695,0.753,↓
44,БДИБР,Батак,310.298,19.95,216.95,69.92,197.0,67.85,9.099,4.827,↑
45,БДЗБР,Доспат,449.249,14.907,368.094,81.94,353.187,81.32,8.205,1.095,↑
46,БДИБР,Цанков камък,110.708,31.2,81.56,73.67,50.36,63.34,20.102,23.32,↓
47,БДИБР,Въча,226.12,24.52,201.723,89.21,177.203,87.9,26.275,41.31,↓
48,БДИБР,Кричим,20.256,1.73,19.416,95.85,17.686,95.47,41.232,36.429,↑
49,БДИБР,Кърджали,497.236,107.176,476.359,95.8,369.183,94.65,42.404,65.967,↓
50,БДИБР,Студен кладенец,387.772,90.667,352.636,90.94,261.969,88.17,83.366,117.346,↓
51,БДИБР,Ивайловград,156.702,59.526,130.572,83.32,71.046,73.11,137.601,146.94,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.78,92.06,5.512,77.29,,,↑
