id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,547.946,83.62,460.746,81.11,8.259,5.093,↑
2,БДДР,Бели Искър,15.08,1.4,10.914,72.37,9.514,69.54,2.328,1.341,↑
3,БДДР,Среченска бара,15.5,1.0,15.19,98.0,14.19,97.86,1.03,0.706,↑
4,БДДР,Христо Смирненски,27.7,4.2,20.557,74.21,16.357,69.6,0.058,0.324,↓
5,БДДР,Йовковци,,,,,,,,,
6,БДЧР,Тича,311.8,40.0,244.833,78.52,204.833,75.36,0.091,3.331,↓
7,БДЧР,Камчия,233.55,76.0,212.642,91.05,136.642,86.73,0.018,3.247,↓
8,БДЧР,Ясна поляна,32.32,7.55,20.726,64.13,13.176,53.19,0.012,0.498,↓
9,БДИБР,Асеновец,28.2,2.0,19.72,69.93,17.72,67.63,0.069,0.718,↓
10,БДИБР,Боровица,27.3,4.6,25.689,94.1,21.089,92.9,0.841,0.39,↑
11,БДЗБР,Студена,25.2,2.4,22.671,89.96,20.271,88.91,0.382,0.729,↓
12,БДЗБР,Дяково,35.4,8.0,28.503,80.52,20.503,74.83,0.012,0.437,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.8,78.13,0.7,75.76,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.709,75.89,1.509,73.54,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.612,58.9,16.112,55.37,0.148,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.408,83.64,3.908,78.7,3.218,3.848,᷆
17,БДДР,Ястребино,62.3,3.9,38.57,61.91,34.67,59.37,0.174,2.072,↓
18,БДДР,Кула,20.25,0.7,8.141,40.2,7.441,38.06,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.744,29.5,10.344,25.35,0.0,0.046,↓
20,БДДР,Огоста,506.0,67.0,247.13,48.84,180.13,41.03,6.366,6.366,~
21,БДДР,Сопот,60.908,1.3,37.95,62.31,36.65,61.49,1.076,3.102,↓
22,БДДР,Горни Дъбник,130.0,3.0,50.486,38.84,47.486,37.39,0.984,0.984,~
23,БДДР,Бели Лом,25.5,3.2,8.801,34.51,5.601,25.12,0.058,0.278,↓
24,БДЧР,Съединение,12.81,1.5,8.401,65.58,6.901,61.02,0.012,0.116,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,195.532,59.25,174.532,56.48,1.291,2.795,↓
26,БДЧР,Порой,45.2,2.0,4.869,10.77,2.869,6.64,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,2.944,23.84,2.144,18.56,0.046,0.035,↑
28,БДИБР,Жребчево,400.0,30.0,176.056,44.01,146.056,39.47,3.683,14.378,↓
29,БДИБР,Малко Шарково,45.0,3.9,34.285,76.19,30.385,73.93,0.116,0.116,~
30,БДИБР,Домлян,26.074,0.7,9.034,34.65,8.334,32.85,2.364,0.881,↑
31,БДИБР,Пясъчник,206.53,3.4,28.706,13.9,25.306,12.46,0.229,0.229,~
32,БДИБР,Тополница,137.108,20.0,45.689,33.32,25.689,21.94,1.863,10.278,↓
33,БДИБР,Тракиец,114.0,24.0,68.568,60.15,44.568,49.52,0.012,1.053,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,121.126,58.92,101.126,54.5,4.076,2.282,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,40.015,28.14,34.605,25.3,0.655,15.383,↓
38,БДИБР,Белмекен,144.036,3.81,121.267,84.19,117.457,83.76,,,↓
39,БДИБР,Чаира,5.5,1.369,2.761,50.19,1.392,33.69,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,47.133,75.89,43.191,74.25,,,↑
41,БДИБР,Широка поляна,23.98,3.3,16.004,66.74,12.704,61.43,,,↓
42,БДИБР,Беглика,1.554,0.242,0.988,63.55,0.746,56.82,0.271,0.557,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.411,23.08,0.135,8.99,0.402,0.626,↓
44,БДИБР,Батак,310.298,19.95,192.793,62.13,172.843,59.53,13.471,13.471,~
45,БДЗБР,Доспат,449.249,14.907,365.637,81.39,350.73,80.75,3.463,1.093,↑
46,БДИБР,Цанков камък,110.708,31.2,94.815,85.64,63.615,80.01,8.71,17.507,↓
47,БДИБР,Въча,226.12,24.52,166.248,73.52,141.728,70.3,19.309,36.323,↓
48,БДИБР,Кричим,20.256,1.73,19.797,97.73,18.067,97.52,36.173,24.46,↑
49,БДИБР,Кърджали,497.236,107.176,376.741,75.77,269.565,69.11,10.232,7.052,↑
50,БДИБР,Студен кладенец,387.772,90.667,258.512,66.67,167.845,56.49,8.874,11.444,↓
51,БДИБР,Ивайловград,156.702,59.526,142.822,91.14,83.296,85.72,14.757,34.811,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,,~
