id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,557.835,85.13,470.635,82.85,2.543,5.735,↓
2,БДДР,Бели Искър,15.08,1.4,11.453,75.95,10.053,73.49,0.55,0.721,↓
3,БДДР,Среченска бара,15.5,1.0,15.37,99.16,14.37,99.1,1.389,0.694,↑
4,БДДР,Христо Смирненски,27.7,4.2,21.335,77.02,17.135,72.91,0.063,0.332,↓
5,БДДР,Йовковци,92.179,9.0,88.665,96.19,79.665,95.78,0.105,0.752,↓
6,БДЧР,Тича,311.8,40.0,254.612,81.66,214.612,78.96,0.14,2.909,↓
7,БДЧР,Камчия,233.55,76.0,225.341,96.49,149.341,94.79,0.023,3.102,↓
8,БДЧР,Ясна поляна,32.32,7.55,23.36,72.28,15.81,63.83,0.012,0.602,↓
9,БДИБР,Асеновец,28.2,2.0,21.496,76.23,19.496,74.41,0.081,0.822,↓
10,БДИБР,Боровица,27.3,4.6,26.6,97.44,22.0,96.92,0.101,0.39,↓
11,БДЗБР,Студена,25.2,2.4,23.993,95.21,21.593,94.71,0.409,0.791,↓
12,БДЗБР,Дяково,35.4,8.0,29.697,83.89,21.697,79.18,0.0,0.571,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.893,87.25,0.793,85.87,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.685,74.84,1.485,72.38,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.252,60.92,16.752,57.57,0.334,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,4.243,3.693,᷆
17,БДДР,Ястребино,62.3,3.9,44.228,70.99,40.328,69.05,0.15,1.551,↓
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.881,29.82,10.481,25.69,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,260.82,51.55,193.82,44.15,1.563,7.118,↓
21,БДДР,Сопот,60.908,1.3,44.342,72.8,43.042,72.21,1.296,3.125,↓
22,БДДР,Горни Дъбник,130.0,3.0,54.385,41.83,51.385,40.46,0.752,2.083,↓
23,БДДР,Бели Лом,25.5,3.2,9.39,36.82,6.19,27.76,0.012,0.451,↓
24,БДЧР,Съединение,12.81,1.5,8.651,67.53,7.151,63.23,0.012,0.116,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,203.336,61.62,182.336,59.01,3.154,3.154,~
26,БДЧР,Порой,45.2,2.0,5.368,11.88,3.368,7.8,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,3.133,25.37,2.333,20.2,0.023,0.023,~
28,БДИБР,Жребчево,400.0,30.0,221.192,55.3,191.192,51.67,0.413,20.413,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.622,81.38,32.722,79.62,0.012,1.123,↓
30,БДИБР,Домлян,26.074,0.7,17.329,66.46,16.629,65.54,0.102,4.227,↓
31,БДИБР,Пясъчник,206.53,3.4,44.116,21.36,40.716,20.04,0.0,5.37,↓
32,БДИБР,Тополница,137.108,20.0,82.952,60.5,62.952,53.76,2.824,15.775,↓
33,БДИБР,Тракиец,114.0,24.0,71.625,62.83,47.625,52.92,0.058,1.007,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,134.544,65.45,114.544,61.73,0.869,2.767,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,77.994,54.84,72.584,53.06,0.628,12.57,↓
38,БДИБР,Белмекен,144.036,3.81,134.781,93.57,130.971,93.4,,,↓
39,БДИБР,Чаира,5.5,1.369,3.369,61.26,2.0,48.42,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,54.42,87.62,50.478,86.78,,,~
41,БДИБР,Широка поляна,23.98,3.3,20.306,84.68,17.006,82.23,,,↓
42,БДИБР,Беглика,1.554,0.242,0.881,56.71,0.639,48.73,0.119,0.011,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.938,52.63,0.662,43.94,0.239,0.447,↓
44,БДИБР,Батак,310.298,19.95,212.798,68.58,192.848,66.42,2.302,14.05,↓
45,БДЗБР,Доспат,449.249,14.907,383.507,85.37,368.6,84.86,1.154,1.154,~
46,БДИБР,Цанков камък,110.708,31.2,89.896,81.2,58.696,73.82,4.202,1.638,↑
47,БДИБР,Въча,226.12,24.52,196.72,87.0,172.2,85.42,3.341,8.957,↓
48,БДИБР,Кричим,20.256,1.73,19.485,96.19,17.755,95.84,8.659,8.358,↑
49,БДИБР,Кърджали,497.236,107.176,430.8,86.64,323.624,82.97,6.157,11.309,↓
50,БДИБР,Студен кладенец,387.772,90.667,277.702,71.61,187.035,62.95,10.99,16.418,↓
51,БДИБР,Ивайловград,156.702,59.526,130.975,83.58,71.449,73.53,17.122,26.486,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.24,89.41,4.972,69.71,,,~
