id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,527.863,80.56,440.663,77.57,6.439,5.79,~
2,БДДР,Бели Искър,15.08,1.4,12.7,84.22,11.3,82.6,0.509,0.233,↑
3,БДДР,Среченска бара,15.5,1.0,15.27,98.52,14.27,98.41,0.775,0.66,↑
4,БДДР,Христо Смирненски,27.7,4.2,20.187,72.88,15.987,68.03,0.093,0.343,↓
5,БДДР,Йовковци,92.179,9.0,72.498,78.65,63.498,76.34,0.082,0.922,↓
6,БДДР,Ястребино,62.3,3.9,12.893,20.7,8.993,15.4,0.127,0.127,~
7,БДЧР,Тича,311.8,40.0,138.489,44.42,98.489,36.24,0.015,1.328,↓
8,БДЧР,Камчия,233.55,76.3,114.641,49.09,38.341,24.38,0.012,1.968,↓
9,БДЧР,Ясна поляна,32.32,7.55,19.329,59.81,11.779,47.55,0.024,0.312,~
10,БДИБР,Асеновец,28.2,2.0,8.78,31.13,6.78,25.88,0.081,0.313,↓
11,БДИБР,Боровица,27.3,4.6,24.53,89.85,19.93,87.8,0.13,0.38,↓
12,БДЗБР,Студена,25.2,2.4,21.572,85.6,19.172,84.09,0.634,0.568,~
13,БДЗБР,Дяково,35.4,8.0,28.32,80.0,20.32,74.16,0.0,0.638,↓
14,БДЗБР,Калин,1.024,0.1,0.848,82.76,0.748,80.9,,,↓
15,БДЗБР,Карагьол,2.252,0.2,1.716,76.19,1.516,73.87,,,д
16,БДДР,Панчарево,6.465,1.5,5.245,81.13,3.745,75.42,5.976,8.018,↓
17,БДДР,Огняново,31.6,2.5,21.02,66.52,18.52,63.64,0.083,0.118,~
18,БДДР,Кула,20.25,0.7,7.905,39.04,7.205,36.85,0.074,0.074,~
19,БДДР,Рабиша,43.2,2.4,12.603,29.17,10.203,25.01,0.0,0.135,↓
20,БДДР,Огоста,506.0,67.0,203.95,40.31,136.95,31.2,0.579,5.556,↓
21,БДДР,Сопот,60.908,1.3,27.758,45.57,26.458,44.39,0.289,0.289,~
22,БДДР,Горни Дъбник,130.0,3.0,48.28,37.14,45.28,35.65,0.0,0.475,↓
23,БДДР,Бели Лом,25.5,3.2,8.148,31.95,4.948,22.19,0.023,0.116,↓
24,БДЧР,Съединение,12.81,1.5,5.692,44.43,4.192,37.06,0.012,0.104,↓
25,БДЧР,Георги Трайков,330.0,21.0,111.875,33.9,90.875,29.41,0.54,1.848,↓
26,БДЧР,Порой,45.2,2.0,9.224,20.41,7.224,16.72,0.065,0.146,↓
27,БДЧР,Ахелой,12.67,0.8,2.501,19.74,1.701,14.33,0.051,0.016,↑
28,БДИБР,Жребчево,400.0,30.0,85.06,21.27,55.06,14.88,4.58,1.663,↑
29,БДИБР,Малко Шарково,45.0,3.9,18.712,41.58,14.812,36.04,0.0,0.25,↓
30,БДИБР,Домлян,26.074,0.7,3.024,11.6,2.324,9.16,0.209,0.101,↑
31,БДИБР,Пясъчник,206.53,3.4,19.425,9.41,16.025,7.89,0.664,0.149,↑
32,БДИБР,Тополница,137.108,20.0,26.217,19.12,6.217,5.31,1.74,0.19,↑
33,БДИБР,Тракиец,114.0,24.0,64.254,56.36,40.254,44.73,0.012,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,3.53,3.53,~
35,БДДР,Александър Стамболийски,205.569,20.0,122.604,59.64,102.604,55.29,1.84,0.0,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,20.907,14.7,15.497,11.33,1.822,0.0,↑
38,БДИБР,Белмекен,144.036,3.81,108.167,75.1,104.357,74.42,,,↑
39,БДИБР,Чаира,5.5,1.369,2.596,47.2,1.227,29.7,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,51.518,82.95,47.576,81.79,,,↓
41,БДИБР,Широка поляна,23.98,3.3,17.153,71.53,13.853,66.99,,,↓
42,БДИБР,Беглика,1.554,0.242,0.953,61.33,0.711,54.19,0.039,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.567,31.82,0.291,19.32,0.233,0.0,↑
44,БДИБР,Батак,310.298,19.95,195.644,63.05,175.694,60.51,1.54,2.975,↓
45,БДЗБР,Доспат,449.249,14.907,378.23,84.19,363.323,83.65,0.762,6.819,↓
46,БДИБР,Цанков камък,110.708,31.2,88.302,79.76,57.102,71.82,8.978,8.622,↑
47,БДИБР,Въча,226.12,24.52,191.118,84.52,166.598,82.64,9.191,12.178,↓
48,БДИБР,Кричим,20.256,1.73,19.875,98.12,18.145,97.94,12.501,7.671,↑
49,БДИБР,Кърджали,497.236,107.176,325.851,65.53,218.675,56.06,5.038,15.122,↓
50,БДИБР,Студен кладенец,387.772,90.667,250.651,64.64,159.984,53.85,20.007,22.264,↓
51,БДИБР,Ивайловград,156.702,59.526,114.846,73.29,55.32,56.93,24.624,14.819,↑
52,БДИБР,Розов кладенец,20.4,13.268,15.936,78.12,2.668,37.41,,,↑
