id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,531.637,81.13,444.437,78.24,0.454,8.27,↓
2,БДДР,Бели Искър,15.08,1.4,11.853,78.6,10.453,76.41,0.159,0.69,↓
3,БДДР,Среченска бара,15.5,1.0,15.26,98.45,14.26,98.34,0.671,0.671,~
4,БДДР,Христо Смирненски,27.7,4.2,23.328,84.22,19.128,81.4,0.037,0.766,↓
5,БДДР,Йовковци,92.179,9.0,89.563,97.16,80.563,96.85,0.067,0.719,↓
6,БДЧР,Тича,311.8,40.0,245.568,78.76,205.568,75.63,0.039,2.672,↓
7,БДЧР,Камчия,233.55,76.0,223.471,95.68,147.471,93.6,0.012,3.206,↓
8,БДЧР,Ясна поляна,32.32,7.55,25.763,79.71,18.213,73.53,0.012,0.671,↓
9,БДИБР,Асеновец,28.2,2.0,25.99,92.16,23.99,91.56,0.104,0.914,↓
10,БДИБР,Боровица,27.3,4.6,25.663,94.0,21.063,92.79,0.034,0.335,↓
11,БДЗБР,Студена,25.2,2.4,19.488,77.33,17.088,74.95,0.119,0.749,↓
12,БДЗБР,Дяково,35.4,8.0,32.375,91.45,24.375,88.96,0.0,0.868,↓
13,БДЗБР,"",1.024,0.1,0.861,84.08,0.761,82.36,,,~
14,БДЗБР,"",2.252,0.2,1.929,85.66,1.729,84.26,,,↓
15,БДДР,"",31.6,2.5,17.395,55.05,14.895,51.19,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.394,83.43,3.894,78.43,5.124,4.81,᷆
17,БДДР,Ястребино,62.3,3.9,43.905,70.47,40.005,68.5,0.255,2.118,↓
18,БДДР,Кула,20.25,0.7,9.682,47.81,8.982,45.94,0.012,0.162,↓
19,БДДР,Рабиша,43.2,2.4,13.508,31.27,11.108,27.23,0.012,0.961,↓
20,БДДР,Огоста,506.0,67.0,268.68,53.1,201.68,45.94,1.088,11.505,↓
21,БДДР,Сопот,60.908,1.3,44.75,73.47,43.45,72.89,0.116,3.009,↓
22,БДДР,Горни Дъбник,130.0,3.0,53.009,40.78,50.009,39.38,0.602,1.933,↓
23,БДДР,Бели Лом,25.5,3.2,9.39,36.82,6.19,27.76,0.046,0.382,↓
24,БДЧР,Съединение,12.81,1.5,8.036,62.73,6.536,57.79,0.174,0.382,↓
25,БДЧР,"",330.0,21.0,189.42,57.4,168.42,54.5,0.204,3.213,↓
26,БДЧР,Порой,45.2,2.0,6.09,13.47,4.09,9.47,0.046,0.024,↑
27,БДЧР,Ахелой,12.35,0.8,4.84,39.19,4.04,34.98,0.035,0.509,↓
28,БДИБР,Жребчево,400.0,30.0,283.476,70.87,253.476,68.51,0.058,14.82,↓
29,БДИБР,Малко Шарково,45.0,3.9,37.643,83.65,33.743,82.1,0.014,0.743,↓
30,БДИБР,Домлян,26.074,0.7,10.782,41.35,10.082,39.73,0.0,5.313,↓
31,БДИБР,Пясъчник,206.53,3.4,27.32,13.23,23.92,11.78,0.0,9.722,↓
32,БДИБР,Тополница,137.108,20.0,74.573,54.39,54.573,46.6,0.856,12.06,↓
33,БДИБР,Тракиец,114.0,24.0,69.08,60.6,45.08,50.09,0.023,1.389,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър,205.569,20.0,161.225,78.43,141.225,76.1,1.001,11.603,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,77.118,54.23,71.708,52.42,0.41,13.1,↓
38,БДИБР,Белмекен,144.036,3.81,127.2,88.31,123.39,87.99,,,↓
39,БДИБР,Чаира,5.5,1.369,2.328,42.33,0.959,23.21,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,52.386,84.34,48.444,83.28,,,↓
41,БДИБР,Широка поляна,23.98,3.3,18.099,75.48,14.799,71.56,,,↓
42,БДИБР,Беглика,1.554,0.242,0.931,59.91,0.689,52.52,0.049,0.014,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.306,73.29,1.03,68.39,0.199,0.326,↓
44,БДИБР,Батак,310.298,19.95,249.826,80.51,229.876,79.17,3.595,15.738,↓
45,БДЗБР,Доспат,449.249,14.907,366.559,81.59,351.652,80.96,0.64,7.75,↓
46,БДИБР,Цанков камък,110.708,31.2,78.159,70.6,46.959,59.06,8.645,4.131,↑
47,БДИБР,Въча,226.12,24.52,194.647,86.08,170.127,84.39,5.143,9.738,↓
48,БДИБР,Кричим,20.256,1.73,19.632,96.92,17.902,96.63,9.372,6.073,↑
49,БДИБР,Кърджали,497.236,107.176,352.442,70.88,245.266,62.88,3.32,1.803,↑
50,БДИБР,Студен кладенец,387.772,90.667,223.43,57.62,132.763,44.69,0.244,6.83,↓
51,БДИБР,Ивайловград,156.702,59.526,70.366,44.9,10.84,11.16,1.409,30.946,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.96,92.94,5.692,79.81,,,↓
