id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,500.325,76.36,413.125,72.73,2.146,8.236,↓
2,БДДР,Бели Искър,15.08,1.4,9.44,62.6,8.04,58.77,0.235,0.776,↓
3,БДДР,Среченска бара,15.5,1.0,14.461,93.3,13.461,92.83,2.431,1.875,↑
4,БДДР,Христо Смирненски,27.7,4.2,23.517,84.9,19.317,82.2,0.049,0.778,↓
5,БДДР,Йовковци,92.179,9.0,82.828,89.86,73.828,88.76,0.085,0.701,↓
6,БДЧР,Тича,311.8,40.0,231.508,74.25,191.508,70.46,1.432,1.432,~
7,БДЧР,Камчия,233.55,76.0,217.058,92.94,141.058,89.53,1.366,2.257,↓
8,БДЧР,Ясна поляна,32.32,7.55,23.571,72.93,16.021,64.68,0.81,0.347,↑
9,БДИБР,Асеновец,28.2,2.0,19.872,70.47,17.872,68.21,0.359,0.822,↓
10,БДИБР,Боровица,27.3,4.6,27.205,99.65,22.605,99.58,0.376,0.26,↑
11,БДЗБР,Студена,25.2,2.4,18.643,73.98,16.243,71.24,0.496,0.809,↓
12,БДЗБР,Дяково,35.4,8.0,26.5,74.86,18.5,67.52,0.0,2.498,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.296,28.93,0.196,21.23,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.591,26.26,0.391,19.08,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.095,60.43,16.595,57.03,0.24,1.05,↓
16,БДДР,Панчарево,6.465,1.5,5.029,77.78,3.529,71.07,7.489,8.489,᷆
17,БДДР,Ястребино,62.3,3.9,40.658,65.26,36.758,62.94,0.532,0.104,↑
18,БДДР,Кула,20.25,0.7,8.944,44.17,8.244,42.17,0.081,0.127,↓
19,БДДР,Рабиша,43.2,2.4,11.678,27.03,9.278,22.74,0.012,0.0,↑
20,БДДР,Огоста,506.0,67.0,202.18,39.96,135.18,30.79,3.704,3.704,~
21,БДДР,Сопот,60.908,1.3,32.85,53.93,31.55,52.93,1.007,0.313,↑
22,БДДР,Горни Дъбник,130.0,3.0,54.098,41.61,51.098,40.23,1.019,0.359,↑
23,БДДР,Бели Лом,25.5,3.2,9.414,36.92,6.214,27.87,0.081,0.081,~
24,БДЧР,Съединение,12.81,1.5,8.321,64.96,6.821,60.31,0.174,0.069,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,171.862,52.08,150.862,48.82,1.386,2.891,↓
26,БДЧР,Порой,45.2,2.0,4.748,10.5,2.748,6.36,0.22,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.359,19.1,1.559,13.5,0.116,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,222.6,55.65,192.6,52.05,3.098,4.95,↓
29,БДИБР,Малко Шарково,45.0,3.9,38.663,85.92,34.763,84.58,0.094,1.205,↓
30,БДИБР,Домлян,26.074,0.7,10.966,42.06,10.266,40.46,0.44,0.086,↑
31,БДИБР,Пясъчник,206.53,3.4,34.85,16.87,31.45,15.48,1.942,0.206,↑
32,БДИБР,Тополница,137.108,20.0,93.479,68.18,73.479,62.74,4.444,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,77.207,67.73,53.207,59.12,0.116,3.16,↓
34,БДЗБР,Пчелина,54.2,34.2,54.2,100.0,20.0,100.0,10.104,10.104,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,132.907,64.65,112.907,60.84,3.391,11.902,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,72.709,51.13,67.299,49.19,3.637,6.87,↓
38,БДИБР,Белмекен,144.036,3.81,76.096,52.83,72.286,51.55,,,↓
39,БДИБР,Чаира,5.5,1.369,2.328,42.33,0.959,23.21,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.065,70.95,40.123,68.98,,,↑
41,БДИБР,Широка поляна,23.98,3.3,11.13,46.41,7.83,37.86,,,↓
42,БДИБР,Беглика,1.554,0.242,0.953,61.32,0.711,54.19,0.23,0.001,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.918,51.52,0.642,42.63,0.25,0.625,↓
44,БДИБР,Батак,310.298,19.95,221.43,71.36,201.48,69.39,3.306,4.386,↓
45,БДЗБР,Доспат,449.249,14.907,368.811,82.09,353.904,81.48,5.076,3.891,↑
46,БДИБР,Цанков камък,110.708,31.2,78.061,70.51,46.861,58.94,9.736,9.737,↓
47,БДИБР,Въча,226.12,24.52,179.365,79.32,154.845,76.81,11.266,12.759,↓
48,БДИБР,Кричим,20.256,1.73,19.39,95.72,17.66,95.33,12.688,8.687,↑
49,БДИБР,Кърджали,497.236,107.176,369.643,74.34,262.467,67.29,19.216,44.37,↓
50,БДИБР,Студен кладенец,387.772,90.667,299.352,77.2,208.685,70.24,74.215,82.763,↓
51,БДИБР,Ивайловград,156.702,59.526,119.302,76.13,59.776,61.51,89.065,90.483,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.348,89.94,5.08,71.23,,,↓
