id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,521.42,79.58,434.22,76.44,1.129,7.328,↓
2,БДДР,Бели Искър,15.08,1.4,10.608,70.34,9.208,67.31,0.005,0.828,↓
3,БДДР,Среченска бара,15.5,1.0,14.509,93.61,13.509,93.17,0.44,0.81,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.761,82.17,18.561,78.98,0.028,0.757,↓
5,БДДР,Йовковци,92.179,9.0,88.163,95.64,79.163,95.17,0.134,0.778,↓
6,БДЧР,Тича,311.8,40.0,240.248,77.05,200.248,73.67,0.228,2.658,↓
7,БДЧР,Камчия,233.55,76.0,215.218,92.15,139.218,88.36,0.648,2.963,↓
8,БДЧР,Ясна поляна,32.32,7.55,24.034,74.36,16.484,66.55,0.036,0.532,↓
9,БДИБР,Асеновец,28.2,2.0,24.44,86.67,22.44,85.65,0.081,0.891,↓
10,БДИБР,Боровица,27.3,4.6,25.02,91.65,20.42,89.96,0.146,0.25,↓
11,БДЗБР,Студена,25.2,2.4,18.481,73.34,16.081,70.53,0.184,0.804,↓
12,БДЗБР,Дяково,35.4,8.0,30.733,86.82,22.733,82.97,0.0,1.142,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.864,84.38,0.764,82.68,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.512,67.16,1.312,63.96,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.07,54.02,14.57,50.07,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.448,84.28,3.948,79.52,5.76,4.57,᷆
17,БДДР,Ястребино,62.3,3.9,42.109,67.59,38.209,65.43,0.313,0.938,↓
18,БДДР,Кула,20.25,0.7,9.414,46.49,8.714,44.57,0.012,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.537,29.02,10.137,24.85,0.012,0.116,↓
20,БДДР,Огоста,506.0,67.0,249.95,49.4,182.95,41.67,0.231,7.292,↓
21,БДДР,Сопот,60.908,1.3,39.2,64.36,37.9,63.58,1.03,3.345,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.002,39.23,48.002,37.8,1.111,1.111,~
23,БДДР,Бели Лом,25.5,3.2,9.058,35.52,5.858,26.27,0.093,0.417,↓
24,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.116,0.116,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,183.437,55.59,162.437,52.57,0.037,3.046,↓
26,БДЧР,Порой,45.2,2.0,5.85,12.94,3.85,8.91,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,3.898,31.56,3.098,26.82,0.012,0.44,↓
28,БДИБР,Жребчево,400.0,30.0,260.334,65.08,230.334,62.25,6.633,10.725,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.59,81.31,32.69,79.54,0.387,0.387,~
30,БДИБР,Домлян,26.074,0.7,4.913,18.84,4.213,16.61,0.0,2.296,↓
31,БДИБР,Пясъчник,206.53,3.4,15.61,7.56,12.21,6.01,0.152,0.516,↓
32,БДИБР,Тополница,137.108,20.0,46.466,33.89,26.466,22.6,0.324,10.428,↓
33,БДИБР,Тракиец,114.0,24.0,66.484,58.32,42.484,47.2,0.006,1.042,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,2.859,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,145.801,70.93,125.801,67.79,0.87,1.865,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,54.791,38.53,49.381,36.1,0.994,11.92,↓
38,БДИБР,Белмекен,144.036,3.81,118.383,82.19,114.573,81.71,,,↓
39,БДИБР,Чаира,5.5,1.369,2.746,49.93,1.377,33.33,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,50.883,81.92,46.941,80.7,,,↓
41,БДИБР,Широка поляна,23.98,3.3,16.544,68.99,13.244,64.04,,,↓
42,БДИБР,Беглика,1.554,0.242,0.95,61.13,0.708,53.96,0.032,0.009,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.191,66.84,0.915,60.76,0.158,0.32,↓
44,БДИБР,Батак,310.298,19.95,227.682,73.38,207.732,71.55,2.615,13.417,↓
45,БДЗБР,Доспат,449.249,14.907,355.911,79.22,341.004,78.51,0.847,4.402,↓
46,БДИБР,Цанков камък,110.708,31.2,82.27,74.31,51.07,64.23,5.434,1.608,↑
47,БДИБР,Въча,226.12,24.52,188.18,83.22,163.66,81.18,2.718,9.686,↓
48,БДИБР,Кричим,20.256,1.73,19.459,96.07,17.729,95.7,9.289,7.087,↑
49,БДИБР,Кърджали,497.236,107.176,327.207,65.81,220.031,56.41,4.096,14.115,↓
50,БДИБР,Студен кладенец,387.772,90.667,219.493,56.6,128.826,43.36,12.884,12.884,~
51,БДИБР,Ивайловград,156.702,59.526,65.089,41.54,5.563,5.73,12.678,10.873,↑
52,БДИБР,Розов кладенец,20.4,13.268,17.34,85.0,4.072,57.09,,,↓
