id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,506.258,77.26,419.058,73.77,3.824,3.824,~
2,БДДР,Бели Искър,15.08,1.4,10.857,71.99,9.457,69.13,0.471,0.883,↓
3,БДДР,Среченска бара,15.5,1.0,15.28,98.58,14.28,98.48,0.856,1.435,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.144,72.72,15.944,67.85,0.57,0.32,↑
5,БДДР,Йовковци,92.179,9.0,77.526,84.1,68.526,82.38,0.12,0.707,↓
6,БДЧР,Тича,311.8,40.0,217.375,69.72,177.375,65.26,0.131,1.735,↓
7,БДЧР,Камчия,233.55,76.0,179.599,76.9,103.599,65.76,0.012,2.222,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.04,55.82,10.49,42.35,0.012,0.255,↓
9,БДИБР,Асеновец,28.2,2.0,13.0,46.1,11.0,41.98,0.648,0.648,~
10,БДИБР,Боровица,27.3,4.6,26.2,95.97,21.6,95.15,1.325,0.26,↑
11,БДЗБР,Студена,25.2,2.4,23.593,93.62,21.193,92.95,0.919,0.728,↑
12,БДЗБР,Дяково,35.4,8.0,28.687,81.04,20.687,75.5,0.023,0.236,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.293,28.58,0.193,20.85,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.519,67.44,1.319,64.27,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.126,54.2,14.626,50.26,0.335,0.335,~
16,БДДР,Панчарево,6.465,1.5,5.13,79.34,3.63,73.1,2.849,2.849,᷆
17,БДДР,Ястребино,62.3,3.9,33.845,54.33,29.945,51.28,0.035,0.069,↓
18,БДДР,Кула,20.25,0.7,7.434,36.71,6.734,34.45,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,12.499,28.93,10.099,24.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,240.925,47.61,173.925,39.62,6.424,4.398,↑
21,БДДР,Сопот,60.908,1.3,27.86,45.74,26.56,44.56,0.648,0.255,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.919,39.94,48.919,38.52,1.632,0.313,↑
23,БДДР,Бели Лом,25.5,3.2,8.982,35.22,5.782,25.93,0.174,0.058,↑
24,БДЧР,Съединение,12.81,1.5,8.205,64.05,6.705,59.28,0.174,0.069,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,170.041,51.53,149.041,48.23,0.006,1.511,↓
26,БДЧР,Порой,45.2,2.0,5.614,12.42,3.614,8.37,0.197,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,3.165,25.63,2.365,20.48,0.058,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,172.228,43.06,142.228,38.44,38.292,1.625,↑
29,БДИБР,Малко Шарково,45.0,3.9,33.292,73.98,29.392,71.51,0.126,0.126,~
30,БДИБР,Домлян,26.074,0.7,11.588,44.44,10.888,42.91,1.5,0.084,↑
31,БДИБР,Пясъчник,206.53,3.4,37.95,18.38,34.55,17.01,1.953,0.216,↑
32,БДИБР,Тополница,137.108,20.0,50.257,36.66,30.257,25.84,6.62,0.567,↑
33,БДИБР,Тракиец,114.0,24.0,68.53,60.11,44.53,49.48,5.208,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,5.66,6.238,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,113.363,55.15,93.363,50.31,2.729,0.999,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,39.58,27.83,34.17,24.98,8.534,0.755,↑
38,БДИБР,Белмекен,144.036,3.81,94.966,65.93,91.156,65.01,,,↓
39,БДИБР,Чаира,5.5,1.369,1.153,20.96,0.0,0.0,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,39.05,62.87,35.108,60.36,,,~
41,БДИБР,Широка поляна,23.98,3.3,6.992,29.16,3.692,17.85,,,↑
42,БДИБР,Беглика,1.554,0.242,1.012,65.14,0.77,58.71,0.26,0.003,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.017,57.07,0.741,49.2,0.627,0.752,↓
44,БДИБР,Батак,310.298,19.95,177.848,57.32,157.898,54.38,4.465,2.459,↑
45,БДЗБР,Доспат,449.249,14.907,334.032,74.35,319.125,73.47,9.447,0.279,↑
46,БДИБР,Цанков камък,110.708,31.2,82.781,74.77,51.581,64.88,11.829,27.66,↓
47,БДИБР,Въча,226.12,24.52,191.64,84.75,167.12,82.9,26.694,7.562,↑
48,БДИБР,Кричим,20.256,1.73,19.892,98.2,18.162,98.04,7.089,4.984,↑
49,БДИБР,Кърджали ***,497.236,107.176,329.81,66.33,222.634,57.08,39.734,1.042,↑
50,БДИБР,Студен кладенец ***,387.772,90.667,345.216,89.03,254.549,85.68,49.507,101.544,↓
51,БДИБР,Ивайловград,156.702,59.526,145.135,92.62,85.609,88.1,151.583,73.688,↑
52,БДИБР,Розов кладенец,20.4,13.268,17.52,85.88,4.252,59.62,,,~
