id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,510.76,77.95,423.56,74.56,1.586,4.656,↓
2,БДДР,Бели Искър,15.08,1.4,9.319,61.8,7.919,57.89,0.254,1.027,↓
3,БДДР,Среченска бара,15.5,1.0,13.576,87.59,12.576,86.73,0.058,0.706,↓
4,БДДР,Христо Смирненски,27.7,4.2,21.693,78.31,17.493,74.44,0.066,0.343,↓
5,БДДР,Йовковци,92.179,9.0,86.752,94.11,77.752,93.48,0.121,1.076,↓
6,БДЧР,Тича,311.8,40.0,235.952,75.67,195.952,72.09,0.122,2.236,↓
7,БДЧР,Камчия,233.55,76.0,208.807,89.41,132.807,84.3,0.024,2.512,↓
8,БДЧР,Ясна поляна,32.32,7.55,22.805,70.56,15.255,61.59,0.012,0.382,↓
9,БДИБР,Асеновец,28.2,2.0,22.912,81.25,20.912,79.82,0.046,0.787,↓
10,БДИБР,Боровица,27.3,4.6,24.471,89.64,19.871,87.54,0.035,0.44,↓
11,БДЗБР,Студена,25.2,2.4,17.65,70.04,15.25,66.89,0.38,0.807,↓
12,БДЗБР,Дяково,35.4,8.0,29.184,82.44,21.184,77.31,0.0,1.064,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.814,79.46,0.714,77.24,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.096,48.65,0.896,43.65,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,16.758,53.03,14.258,49.0,0.069,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.346,82.69,3.846,77.45,2.97,3.136,᷆
17,БДДР,Ястребино,62.3,3.9,40.585,65.14,36.685,62.82,0.208,1.053,↓
18,БДДР,Кула,20.25,0.7,9.194,45.4,8.494,43.45,0.023,0.139,↓
19,БДДР,Рабиша,43.2,2.4,12.391,28.68,9.991,24.49,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,230.61,45.58,163.61,37.27,0.231,13.542,↓
21,БДДР,Сопот,60.908,1.3,35.005,57.47,33.705,56.54,0.637,3.345,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.798,38.31,46.798,36.85,0.938,1.597,↓
23,БДДР,Бели Лом,25.5,3.2,8.839,34.66,5.639,25.29,0.116,0.324,↓
24,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.104,0.104,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,178.885,54.21,157.885,51.1,0.005,3.015,↓
26,БДЧР,Порой,45.2,2.0,5.77,12.77,3.77,8.73,0.093,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,3.149,25.5,2.349,20.34,0.024,0.372,↓
28,БДИБР,Жребчево,400.0,30.0,243.311,60.83,213.311,57.65,0.058,11.665,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.558,81.24,32.658,79.46,0.387,0.387,~
30,БДИБР,Домлян,26.074,0.7,2.475,9.49,1.775,7.0,0.003,0.272,↓
31,БДИБР,Пясъчник,206.53,3.4,15.169,7.34,11.769,5.79,0.146,0.146,~
32,БДИБР,Тополница,137.108,20.0,32.341,23.59,12.341,10.54,0.266,4.132,↓
33,БДИБР,Тракиец,114.0,24.0,64.792,56.84,40.792,45.32,0.012,0.868,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,128.38,62.45,108.38,58.4,0.214,12.286,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,39.725,27.93,34.315,25.08,0.712,5.2,↓
38,БДИБР,Белмекен,144.036,3.81,109.566,76.07,105.756,75.42,,,↓
39,БДИБР,Чаира,5.5,1.369,2.56,46.55,1.191,28.83,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,47.812,76.98,43.87,75.42,,,↓
41,БДИБР,Широка поляна,23.98,3.3,14.791,61.68,11.491,55.57,,,↓
42,БДИБР,Беглика,1.554,0.242,0.923,59.4,0.681,51.91,0.031,0.401,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.854,47.92,0.578,38.38,0.17,0.378,↓
44,БДИБР,Батак,310.298,19.95,214.643,69.17,194.693,67.06,4.869,10.209,↓
45,БДЗБР,Доспат,449.249,14.907,346.082,77.04,331.175,76.25,0.795,7.905,↓
46,БДИБР,Цанков камък,110.708,31.2,82.169,74.22,50.969,64.11,10.408,14.239,↓
47,БДИБР,Въча,226.12,24.52,184.525,81.6,160.005,79.37,14.71,21.678,↓
48,БДИБР,Кричим,20.256,1.73,19.832,97.91,18.102,97.71,22.23,15.019,↑
49,БДИБР,Кърджали,497.236,107.176,313.844,63.12,206.668,52.98,2.434,6.581,↓
50,БДИБР,Студен кладенец,387.772,90.667,220.05,56.75,129.383,43.55,5.841,5.841,~
51,БДИБР,Ивайловград,156.702,59.526,68.721,43.85,9.195,9.46,8.026,5.273,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.404,80.41,3.136,43.97,,,↑
