id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,510.229,77.87,423.029,74.47,7.098,10.163,↓
2,БДДР,Бели Искър,15.08,1.4,10.154,67.33,8.754,63.99,0.0,0.792,↓
3,БДДР,Среченска бара,15.5,1.0,14.883,96.02,13.883,95.74,0.185,0.521,↓
4,БДДР,Христо Смирненски,27.7,4.2,24.589,88.77,20.389,86.76,0.057,0.787,↓
5,БДДР,Йовковци,92.179,9.0,83.737,90.84,74.737,89.85,0.097,0.718,↓
6,БДЧР,Тича,311.8,40.0,231.508,74.25,191.508,70.46,1.5,1.5,~
7,БДЧР,Камчия,233.55,76.0,217.702,93.21,141.702,89.94,2.488,2.384,↑
8,БДЧР,Ясна поляна,32.32,7.55,23.607,73.04,16.057,64.82,0.174,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,20.424,72.43,18.424,70.32,0.637,0.822,↓
10,БДИБР,Боровица,27.3,4.6,27.22,99.71,22.62,99.65,0.26,0.26,~
11,БДЗБР,Студена,25.2,2.4,19.061,75.64,16.661,73.07,0.467,0.779,↓
12,БДЗБР,Дяково,35.4,8.0,27.657,78.13,19.657,71.74,0.15,0.15,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.277,27.08,0.177,19.19,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.835,37.09,0.635,30.96,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.778,62.59,17.278,59.37,0.922,0.505,↑
16,БДДР,Панчарево,6.465,1.5,5.144,79.57,3.644,73.39,10.185,10.601,᷆
17,БДДР,Ястребино,62.3,3.9,40.259,64.62,36.359,62.26,0.532,0.104,↑
18,БДДР,Кула,20.25,0.7,9.028,44.58,8.328,42.6,0.081,0.116,↓
19,БДДР,Рабиша,43.2,2.4,11.675,27.03,9.275,22.73,0.012,0.012,~
20,БДДР,Огоста,506.0,67.0,206.99,40.91,139.99,31.89,0.579,3.588,↓
21,БДДР,Сопот,60.908,1.3,32.21,52.88,30.91,51.86,1.1,0.289,↑
22,БДДР,Горни Дъбник,130.0,3.0,53.124,40.86,50.124,39.47,1.655,0.324,↑
23,БДДР,Бели Лом,25.5,3.2,9.285,36.41,6.085,27.29,0.185,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.303,64.82,6.803,60.15,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,172.772,52.36,151.772,49.12,0.211,3.22,↓
26,БДЧР,Порой,45.2,2.0,4.486,9.92,2.486,5.75,0.208,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.188,17.72,1.388,12.02,0.116,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,223.08,55.77,193.08,52.18,5.756,5.756,~
29,БДИБР,Малко Шарково,45.0,3.9,38.919,86.49,35.019,85.2,0.461,0.091,↑
30,БДИБР,Домлян,26.074,0.7,10.843,41.59,10.143,39.97,0.203,0.085,↑
31,БДИБР,Пясъчник,206.53,3.4,32.45,15.71,29.05,14.3,2.327,0.198,↑
32,БДИБР,Тополница,137.108,20.0,90.58,66.06,70.58,60.27,8.356,0.579,↑
33,БДИБР,Тракиец,114.0,24.0,80.1,70.26,56.1,62.33,3.623,2.118,↑
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.986,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,141.878,69.02,121.878,65.68,3.702,11.549,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,75.603,53.16,70.193,51.31,5.721,7.38,↓
38,БДИБР,Белмекен,144.036,3.81,83.542,58.0,79.732,56.86,,,↓
39,БДИБР,Чаира,5.5,1.369,2.123,38.6,0.754,18.25,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,45.968,74.01,42.026,72.25,,,~
41,БДИБР,Широка поляна,23.98,3.3,12.78,53.29,9.48,45.84,,,↓
42,БДИБР,Беглика,1.554,0.242,0.985,63.38,0.743,56.63,0.235,0.004,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.443,80.98,1.167,77.49,0.383,0.753,↓
44,БДИБР,Батак,310.298,19.95,222.176,71.6,202.226,69.65,6.585,5.505,↑
45,БДЗБР,Доспат,449.249,14.907,373.009,83.03,358.102,82.45,3.664,3.664,~
46,БДИБР,Цанков камък,110.708,31.2,78.795,71.17,47.595,59.86,9.074,11.921,↓
47,БДИБР,Въча,226.12,24.52,186.976,82.69,162.456,80.58,12.567,14.558,↓
48,БДИБР,Кричим,20.256,1.73,19.304,95.3,17.574,94.86,14.155,19.259,↓
49,БДИБР,Кърджали,497.236,107.176,428.874,86.25,321.698,82.47,28.877,94.192,↓
50,БДИБР,Студен кладенец,387.772,90.667,321.633,82.94,230.966,77.74,117.294,152.759,↓
51,БДИБР,Ивайловград,156.702,59.526,123.783,78.99,64.257,66.12,144.215,132.532,↑
52,БДИБР,Розов кладенец,20.4,13.268,19.356,94.88,6.088,85.36,,,↑
