id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,544.121,83.04,456.921,80.44,3.621,16.254,↓
2,БДДР,Бели Искър,15.08,1.4,9.106,60.38,7.706,56.33,0.625,0.625,~
3,БДДР,Среченска бара,15.5,1.0,15.037,97.01,14.037,96.81,0.648,0.648,~
4,БДДР,Христо Смирненски,27.7,4.2,19.378,69.96,15.178,64.59,0.092,0.333,↓
5,БДДР,Йовковци,92.179,9.0,83.308,90.38,74.308,89.34,0.093,0.712,↓
6,БДЧР,Тича,311.8,40.0,232.476,74.56,192.476,70.82,0.012,1.91,↓
7,БДЧР,Камчия,233.55,76.0,195.881,83.87,119.881,76.09,0.011,2.395,↓
8,БДЧР,Ясна поляна,32.32,7.55,17.908,55.41,10.358,41.82,0.012,0.37,↓
9,БДИБР,Асеновец,28.2,2.0,16.953,60.12,14.953,57.07,0.081,0.463,↓
10,БДИБР,Боровица,27.3,4.6,24.656,90.32,20.056,88.35,0.077,0.32,↓
11,БДЗБР,Студена,25.2,2.4,21.339,84.68,18.939,83.07,0.278,0.776,↓
12,БДЗБР,Дяково,35.4,8.0,28.669,80.99,20.669,75.43,0.042,0.254,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.825,80.57,0.725,78.46,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.747,77.55,1.547,75.37,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.689,55.98,15.189,52.2,0.185,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.353,82.8,3.853,77.6,14.967,14.3,᷆
17,БДДР,Ястребино,62.3,3.9,33.941,54.48,30.041,51.44,0.116,0.116,~
18,БДДР,Кула,20.25,0.7,7.674,37.9,6.974,35.67,0.012,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.587,29.14,10.187,24.97,0.0,0.023,↓
20,БДДР,Огоста,506.0,67.0,228.32,45.12,161.32,36.75,0.116,6.134,↓
21,БДДР,Сопот,60.908,1.3,32.35,53.11,31.05,52.09,0.417,0.417,~
22,БДДР,Горни Дъбник,130.0,3.0,47.496,36.54,44.496,35.04,0.081,0.961,↓
23,БДДР,Бели Лом,25.5,3.2,8.44,33.1,5.24,23.5,0.081,0.081,~
24,БДЧР,Съединение,12.81,1.5,8.214,64.12,6.714,59.36,0.093,0.093,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,182.526,55.31,161.526,52.27,0.003,3.024,↓
26,БДЧР,Порой,45.2,2.0,4.568,10.11,2.568,5.94,0.104,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.812,22.77,2.012,17.42,0.023,0.058,↓
28,БДИБР,Жребчево,400.0,30.0,150.2,37.55,120.2,32.49,3.908,2.461,↑
29,БДИБР,Малко Шарково,45.0,3.9,33.555,74.57,29.655,72.15,0.046,0.381,↓
30,БДИБР,Домлян,26.074,0.7,6.668,25.57,5.968,23.52,0.084,0.171,↓
31,БДИБР,Пясъчник,206.53,3.4,33.65,16.29,30.25,14.89,0.202,0.202,~
32,БДИБР,Тополница,137.108,20.0,33.088,24.13,13.088,11.18,1.563,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,64.771,56.82,40.771,45.3,0.012,0.22,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,122.292,59.49,102.292,55.12,1.155,1.155,~
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.249,13.54,13.839,10.12,1.158,1.158,~
38,БДИБР,Белмекен,144.036,3.81,108.085,75.04,104.275,74.36,,,↓
39,БДИБР,Чаира,5.5,1.369,1.729,31.44,0.36,8.72,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,43.623,70.23,39.681,68.22,,,↓
41,БДИБР,Широка поляна,23.98,3.3,10.91,45.49,7.61,36.8,,,↓
42,БДИБР,Беглика,1.554,0.242,0.978,62.91,0.736,56.07,0.036,0.007,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.634,35.59,0.358,23.79,0.27,0.004,↑
44,БДИБР,Батак,310.298,19.95,175.335,56.51,155.385,53.52,3.296,3.296,~
45,БДЗБР,Доспат,449.249,14.907,343.318,76.42,328.411,75.61,1.501,2.686,↓
46,БДИБР,Цанков камък,110.708,31.2,84.071,75.94,52.871,66.5,4.439,1.436,↑
47,БДИБР,Въча,226.12,24.52,175.362,77.55,150.842,74.82,2.481,8.8,↓
48,БДИБР,Кричим,20.256,1.73,19.728,97.39,17.998,97.15,8.445,7.042,↑
49,БДИБР,Кърджали,497.236,107.176,321.565,64.67,214.389,54.96,2.938,22.718,↓
50,БДИБР,Студен кладенец,387.772,90.667,233.708,60.27,143.041,48.14,22.222,17.63,↑
51,БДИБР,Ивайловград,156.702,59.526,142.104,90.68,82.578,84.98,12.624,14.285,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.008,78.47,2.74,38.42,,,↓
