id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,492.068,75.1,404.868,71.27,7.665,7.665,~
2,БДДР,Бели Искър,15.08,1.4,8.45,56.04,7.05,51.54,0.383,0.832,↓
3,БДДР,Среченска бара,15.5,1.0,15.037,97.01,14.037,96.81,1.088,0.532,↑
4,БДДР,Христо Смирненски,27.7,4.2,24.273,87.63,20.073,85.42,1.385,1.385,~
5,БДДР,Йовковци,92.179,9.0,82.562,89.57,73.562,88.44,1.313,0.699,↑
6,БДЧР,Тича,311.8,40.0,235.116,75.41,195.116,71.79,9.106,1.514,↑
7,БДЧР,Камчия,233.55,76.0,223.658,95.76,147.658,93.72,8.889,2.268,↑
8,БДЧР,Ясна поляна,32.32,7.55,25.109,77.69,17.559,70.89,0.301,5.59,↓
9,БДИБР,Асеновец,28.2,2.0,20.28,71.91,18.28,69.77,0.995,0.81,↑
10,БДИБР,Боровица,27.3,4.6,27.24,99.78,22.64,99.74,0.3,0.3,~
11,БДЗБР,Студена,25.2,2.4,19.196,76.17,16.796,73.67,1.12,0.807,↑
12,БДЗБР,Дяково,35.4,8.0,25.525,72.1,17.525,63.96,0.0,0.39,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.312,30.43,0.212,22.9,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.39,17.31,0.19,9.25,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.375,61.31,16.875,57.99,0.842,1.05,↓
16,БДДР,Панчарево,6.465,1.5,4.968,76.84,3.468,69.85,10.63,11.75,᷆
17,БДДР,Ястребино,62.3,3.9,41.964,67.36,38.064,65.18,2.199,0.104,↑
18,БДДР,Кула,20.25,0.7,8.86,43.75,8.16,41.74,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.684,27.05,9.284,22.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,196.54,38.84,129.54,29.51,2.025,4.803,↓
21,БДДР,Сопот,60.908,1.3,35.569,58.4,34.269,57.49,4.213,0.394,↑
22,БДДР,Горни Дъбник,130.0,3.0,55.353,42.58,52.353,41.22,1.204,0.486,↑
23,БДДР,Бели Лом,25.5,3.2,9.414,36.92,6.214,27.87,0.081,0.081,~
24,БДЧР,Съединение,12.81,1.5,8.339,65.1,6.839,60.47,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,172.252,52.2,151.252,48.95,6.593,2.067,↑
26,БДЧР,Порой,45.2,2.0,5.078,11.23,3.078,7.13,0.394,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.561,20.74,1.761,15.25,0.174,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,219.976,54.99,189.976,51.34,7.804,4.285,↑
29,БДИБР,Малко Шарково,45.0,3.9,37.994,84.43,34.094,82.95,2.005,2.005,~
30,БДИБР,Домлян,26.074,0.7,11.904,45.65,11.204,44.16,0.678,0.088,↑
31,БДИБР,Пясъчник,206.53,3.4,37.35,18.08,33.95,16.71,1.95,0.214,↑
32,БДИБР,Тополница,137.108,20.0,95.44,69.61,75.44,64.42,9.433,10.475,↓
33,БДИБР,Тракиец,114.0,24.0,73.86,64.79,49.86,55.4,2.141,2.141,~
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,127.261,61.91,107.261,57.8,10.252,1.038,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,67.588,47.53,62.178,45.45,3.712,2.94,↑
38,БДИБР,Белмекен,144.036,3.81,66.999,46.52,63.189,45.06,,,↓
39,БДИБР,Чаира,5.5,1.369,2.327,42.31,0.958,23.19,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,43.149,69.47,39.207,67.4,,,~
41,БДИБР,Широка поляна,23.98,3.3,10.275,42.85,6.975,33.73,,,↓
42,БДИБР,Беглика,1.554,0.242,0.983,63.23,0.741,56.45,0.086,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.72,40.4,0.444,29.48,0.336,0.0,↑
44,БДИБР,Батак,310.298,19.95,225.349,72.62,205.399,70.74,6.925,2.604,↑
45,БДЗБР,Доспат,449.249,14.907,369.323,82.21,354.416,81.6,3.603,0.048,↑
46,БДИБР,Цанков камък,110.708,31.2,81.434,73.56,50.234,63.18,8.337,5.131,↑
47,БДИБР,Въча,226.12,24.52,185.127,81.87,160.607,79.67,7.652,4.666,↑
48,БДИБР,Кричим,20.256,1.73,19.546,96.49,17.816,96.17,4.621,5.524,↓
49,БДИБР,Кърджали,497.236,107.176,353.361,71.06,246.185,63.11,26.843,35.971,↓
50,БДИБР,Студен кладенец,387.772,90.667,269.583,69.52,178.916,60.22,86.168,115.494,↓
51,БДИБР,Ивайловград,156.702,59.526,109.168,69.67,49.642,51.08,149.435,148.124,↑
52,БДИБР,Розов кладенец,20.4,13.268,19.032,93.29,5.764,80.82,,,↓
