id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,548.493,83.71,461.293,81.21,4.153,4.153,~
2,БДДР,Бели Искър,15.08,1.4,9.38,62.2,7.98,58.33,0.722,1.109,↓
3,БДДР,Среченска бара,15.5,1.0,15.075,97.26,14.075,97.07,2.083,2.083,~
4,БДДР,Христо Смирненски,27.7,4.2,19.565,70.63,15.365,65.38,0.09,0.331,↓
5,БДДР,Йовковци,92.179,9.0,83.79,90.9,74.79,89.92,0.108,0.729,↓
6,БДЧР,Тича,311.8,40.0,234.05,75.06,194.05,71.39,0.02,2.298,↓
7,БДЧР,Камчия,233.55,76.0,198.384,84.94,122.384,77.68,0.016,2.4,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.305,56.64,10.755,43.42,0.012,0.359,↓
9,БДИБР,Асеновец,28.2,2.0,17.387,61.66,15.387,58.73,0.127,0.741,↓
10,БДИБР,Боровица,27.3,4.6,24.891,91.18,20.291,89.39,0.042,0.32,↓
11,БДЗБР,Студена,25.2,2.4,21.69,86.07,19.29,84.6,0.44,0.785,↓
12,БДЗБР,Дяково,35.4,8.0,28.651,80.93,20.651,75.37,0.664,0.238,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.914,89.3,0.814,88.14,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.747,77.55,1.547,75.37,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.826,56.41,15.326,52.67,0.127,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.317,82.24,3.817,76.87,2.791,3.041,᷆
17,БДДР,Ястребино,62.3,3.9,34.039,54.64,30.139,51.61,0.255,0.255,~
18,БДДР,Кула,20.25,0.7,7.764,38.34,7.064,36.13,0.012,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.605,29.18,10.205,25.01,0.0,0.023,↓
20,БДДР,Огоста,506.0,67.0,232.97,46.04,165.97,37.81,1.736,5.556,↓
21,БДДР,Сопот,60.908,1.3,32.455,53.29,31.155,52.27,0.035,0.44,↓
22,БДДР,Горни Дъбник,130.0,3.0,47.994,36.92,44.994,35.43,0.104,0.706,↓
23,БДДР,Бели Лом,25.5,3.2,8.478,33.25,5.278,23.67,0.069,0.069,~
24,БДЧР,Съединение,12.81,1.5,8.196,63.98,6.696,59.2,0.081,0.081,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,184.868,56.02,163.868,53.03,0.019,3.028,↓
26,БДЧР,Порой,45.2,2.0,4.616,10.21,2.616,6.06,0.012,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.842,23.01,2.042,17.68,0.035,0.058,↓
28,БДИБР,Жребчево,400.0,30.0,149.575,37.39,119.575,32.32,0.963,2.41,↓
29,БДИБР,Малко Шарково,45.0,3.9,33.672,74.83,29.772,72.44,0.199,0.199,~
30,БДИБР,Домлян,26.074,0.7,6.82,26.16,6.12,24.12,0.089,0.341,↓
31,БДИБР,Пясъчник,206.53,3.4,33.508,16.22,30.108,14.82,0.213,0.213,~
32,БДИБР,Тополница,137.108,20.0,32.097,23.41,12.097,10.33,1.725,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,64.933,56.96,40.933,45.48,0.012,0.521,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,122.136,59.41,102.136,55.04,1.076,1.082,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.195,13.5,13.785,10.08,1.158,1.158,~
38,БДИБР,Белмекен,144.036,3.81,111.503,77.41,107.693,76.8,,,↓
39,БДИБР,Чаира,5.5,1.369,1.895,34.46,0.526,12.74,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,44.339,71.39,40.397,69.45,,,↓
41,БДИБР,Широка поляна,23.98,3.3,11.737,48.95,8.437,40.8,,,↓
42,БДИБР,Беглика,1.554,0.242,0.97,62.44,0.728,55.51,0.065,0.008,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.648,36.37,0.372,24.7,0.237,0.255,↓
44,БДИБР,Батак,310.298,19.95,176.808,56.98,156.858,54.02,4.399,6.405,↓
45,БДЗБР,Доспат,449.249,14.907,347.516,77.35,332.609,76.58,1.779,10.074,↓
46,БДИБР,Цанков камък,110.708,31.2,85.143,76.91,53.943,67.85,11.337,16.831,↓
47,БДИБР,Въча,226.12,24.52,174.774,77.29,150.254,74.53,26.682,14.529,↑
48,БДИБР,Кричим,20.256,1.73,19.399,95.77,17.669,95.37,15.016,17.021,↓
49,БДИБР,Кърджали,497.236,107.176,335.825,67.54,228.649,58.62,2.271,19.861,↓
50,БДИБР,Студен кладенец,387.772,90.667,229.577,59.2,138.91,46.75,21.842,19.588,↑
51,БДИБР,Ивайловград,156.702,59.526,143.543,91.6,84.017,86.46,18.551,8.548,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.44,80.59,3.172,44.48,,,↓
