id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,548.219,83.67,461.019,81.16,6.44,12.776,↓
2,БДДР,Бели Искър,15.08,1.4,9.293,61.62,7.893,57.7,0.801,1.11,↓
3,БДДР,Среченска бара,15.5,1.0,15.085,97.32,14.085,97.14,0.845,0.625,↑
4,БДДР,Христо Смирненски,27.7,4.2,19.503,70.41,15.303,65.12,0.091,0.332,↓
5,БДДР,Йовковци,92.179,9.0,83.629,90.73,74.629,89.72,0.102,0.722,↓
6,БДЧР,Тича,311.8,40.0,233.476,74.88,193.476,71.18,0.01,2.098,↓
7,БДЧР,Камчия,233.55,76.0,197.607,84.61,121.607,77.19,0.02,2.357,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.157,56.18,10.607,42.82,0.012,0.359,↓
9,БДИБР,Асеновец,28.2,2.0,17.233,61.11,15.233,58.14,0.081,0.694,↓
10,БДИБР,Боровица,27.3,4.6,24.814,90.89,20.214,89.05,0.065,0.32,↓
11,БДЗБР,Студена,25.2,2.4,21.587,85.66,19.187,84.15,0.413,0.751,↓
12,БДЗБР,Дяково,35.4,8.0,28.669,80.99,20.669,75.43,0.241,0.241,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.907,88.61,0.807,87.38,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.747,77.55,1.547,75.37,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.79,56.3,15.29,52.54,0.335,0.335,~
16,БДДР,Панчарево,6.465,1.5,5.23,80.9,3.73,75.13,4.649,5.149,᷆
17,БДДР,Ястребино,62.3,3.9,33.99,54.56,30.09,51.52,0.069,0.255,↓
18,БДДР,Кула,20.25,0.7,7.734,38.19,7.034,35.98,0.012,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.599,29.16,10.199,25.0,0.0,0.023,↓
20,БДДР,Огоста,506.0,67.0,231.44,45.74,164.44,37.46,0.116,6.25,↓
21,БДДР,Сопот,60.908,1.3,32.455,53.29,31.155,52.27,0.417,0.417,~
22,БДДР,Горни Дъбник,130.0,3.0,47.836,36.8,44.836,35.3,0.093,0.694,↓
23,БДДР,Бели Лом,25.5,3.2,8.459,33.17,5.259,23.58,0.035,0.255,↓
24,БДЧР,Съединение,12.81,1.5,8.196,63.98,6.696,59.2,0.081,0.081,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,184.087,55.78,163.087,52.78,0.005,3.015,↓
26,БДЧР,Порой,45.2,2.0,18.157,40.17,16.157,37.4,0.012,0.162,↓
27,БДЧР,Ахелой,12.35,0.8,2.834,22.95,2.034,17.61,0.046,0.035,↑
28,БДИБР,Жребчево,400.0,30.0,149.325,37.33,119.325,32.25,2.458,2.458,~
29,БДИБР,Малко Шарково,45.0,3.9,33.672,74.83,29.772,72.44,0.199,0.199,~
30,БДИБР,Домлян,26.074,0.7,6.762,25.93,6.062,23.89,0.089,0.341,↓
31,БДИБР,Пясъчник,206.53,3.4,33.554,16.25,30.154,14.84,0.202,0.202,~
32,БДИБР,Тополница,137.108,20.0,32.483,23.69,12.483,10.66,2.199,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,64.879,56.91,40.879,45.42,0.012,0.22,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,122.292,59.49,102.292,55.12,2.021,1.118,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,19.222,13.52,13.812,10.1,1.457,1.146,↑
38,БДИБР,Белмекен,144.036,3.81,110.308,76.58,106.498,75.95,,,↓
39,БДИБР,Чаира,5.5,1.369,1.838,33.43,0.469,11.36,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.031,70.89,40.089,68.92,,,↓
41,БДИБР,Широка поляна,23.98,3.3,11.461,47.8,8.161,39.47,,,↓
42,БДИБР,Беглика,1.554,0.242,0.948,61.01,0.706,53.81,0.062,0.005,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.663,37.22,0.387,25.72,0.233,0.003,↑
44,БДИБР,Батак,310.298,19.95,176.462,56.87,156.512,53.9,5.303,7.309,↓
45,БДЗБР,Доспат,449.249,14.907,345.775,76.97,330.868,76.18,1.961,6.701,↓
46,БДИБР,Цанков камък,110.708,31.2,83.346,75.28,52.146,65.59,9.473,11.862,↓
47,БДИБР,Въча,226.12,24.52,176.37,78.0,151.85,75.32,11.974,13.918,↓
48,БДИБР,Кричим,20.256,1.73,19.806,97.78,18.076,97.57,14.648,13.545,↑
49,БДИБР,Кърджали,497.236,107.176,328.321,66.03,221.145,56.7,1.802,42.12,↓
50,БДИБР,Студен кладенец,387.772,90.667,232.125,59.86,141.458,47.61,41.067,27.414,↑
51,БДИБР,Ивайловград,156.702,59.526,141.817,90.5,82.291,84.68,26.389,14.804,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.332,80.06,3.064,42.96,,,↓
