id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,558.939,85.3,471.739,83.04,3.316,4.913,↓
2,БДДР,Бели Искър,15.08,1.4,11.498,76.24,10.098,73.81,0.418,0.675,↓
3,БДДР,Среченска бара,15.5,1.0,15.29,98.65,14.29,98.55,1.389,2.025,↓
4,БДДР,Христо Смирненски,27.7,4.2,21.405,77.28,17.205,73.21,0.057,0.334,↓
5,БДДР,Йовковци,92.179,9.0,88.833,96.37,79.833,95.98,0.109,0.757,↓
6,БДЧР,Тича,311.8,40.0,255.33,81.89,215.33,79.22,0.06,3.042,↓
7,БДЧР,Камчия,233.55,76.0,226.463,96.97,150.463,95.5,0.023,3.044,↓
8,БДЧР,Ясна поляна,32.32,7.55,23.571,72.93,16.021,64.68,0.012,0.532,↓
9,БДИБР,Асеновец,28.2,2.0,21.664,76.82,19.664,75.05,0.197,0.567,↓
10,БДИБР,Боровица,27.3,4.6,26.675,97.71,22.075,97.25,0.043,0.39,↓
11,БДЗБР,Студена,25.2,2.4,24.093,95.61,21.693,95.14,0.408,0.79,↓
12,БДЗБР,Дяково,35.4,8.0,29.845,84.31,21.845,79.72,0.012,0.392,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.913,89.16,0.813,87.99,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.685,74.84,1.485,72.38,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.305,61.09,16.805,57.75,0.334,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.442,84.17,3.942,79.39,4.349,3.641,᷆
17,БДДР,Ястребино,62.3,3.9,44.591,71.57,40.691,69.68,0.104,1.505,↓
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.881,29.82,10.481,25.69,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,262.0,51.78,195.0,44.42,3.183,7.118,↓
21,БДДР,Сопот,60.908,1.3,45.0,73.88,43.7,73.31,0.243,3.137,↓
22,БДДР,Горни Дъбник,130.0,3.0,54.729,42.1,51.729,40.73,0.648,2.095,↓
23,БДДР,Бели Лом,25.5,3.2,9.485,37.2,6.285,28.18,0.023,0.243,↓
24,БДЧР,Съединение,12.81,1.5,8.668,67.67,7.168,63.38,0.012,0.116,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,203.856,61.77,182.856,59.18,1.693,3.198,↓
26,БДЧР,Порой,45.2,2.0,5.406,11.96,3.406,7.88,0.093,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,3.141,25.43,2.341,20.27,0.035,0.012,↑
28,БДИБР,Жребчево,400.0,30.0,225.8,56.45,195.8,52.92,0.044,14.859,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.909,82.02,33.009,80.31,0.012,1.123,↓
30,БДИБР,Домлян,26.074,0.7,18.411,70.61,17.711,69.8,0.102,3.616,↓
31,БДИБР,Пясъчник,206.53,3.4,45.508,22.03,42.108,20.73,0.0,5.37,↓
32,БДИБР,Тополница,137.108,20.0,86.674,63.22,66.674,56.93,1.319,15.903,↓
33,БДИБР,Тракиец,114.0,24.0,71.871,63.04,47.871,53.19,0.058,1.007,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,135.037,65.69,115.037,61.99,1.052,2.957,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,81.196,57.09,75.786,55.4,0.908,13.218,↓
38,БДИБР,Белмекен,144.036,3.81,135.852,94.32,132.042,94.16,,,↓
39,БДИБР,Чаира,5.5,1.369,3.421,62.2,2.052,49.68,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,54.265,87.37,50.323,86.51,,,↑
41,БДИБР,Широка поляна,23.98,3.3,20.607,85.93,17.307,83.69,,,↓
42,БДИБР,Беглика,1.554,0.242,0.901,57.99,0.659,50.24,0.095,0.009,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.992,55.66,0.716,47.53,0.238,0.446,↓
44,БДИБР,Батак,310.298,19.95,216.027,69.62,196.077,67.53,3.295,9.703,↓
45,БДЗБР,Доспат,449.249,14.907,383.931,85.46,369.024,84.96,1.625,2.853,↓
46,БДИБР,Цанков камък,110.708,31.2,89.15,80.53,57.95,72.89,5.427,1.614,↑
47,БДИБР,Въча,226.12,24.52,198.397,87.74,173.877,86.25,2.718,13.298,↓
48,БДИБР,Кричим,20.256,1.73,19.252,95.04,17.522,94.58,12.677,10.677,↑
49,БДИБР,Кърджали,497.236,107.176,433.624,87.21,326.448,83.69,5.35,1.905,↑
50,БДИБР,Студен кладенец,387.772,90.667,279.581,72.1,188.914,63.59,1.009,3.735,↓
51,БДИБР,Ивайловград,156.702,59.526,131.649,84.01,72.123,74.22,10.939,1.583,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.204,89.24,4.936,69.21,,,↓
