id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,549.863,83.92,462.663,81.45,3.729,6.901,↓
2,БДДР,Бели Искър,15.08,1.4,10.928,72.47,9.528,69.65,1.072,1.566,↓
3,БДДР,Среченска бара,15.5,1.0,15.3,98.71,14.3,98.62,0.428,0.66,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.252,73.11,16.052,68.31,0.061,0.311,↓
5,БДДР,Йовковци,92.179,9.0,85.52,92.78,76.52,92.0,0.22,0.851,↓
6,БДЧР,Тича,311.8,40.0,241.053,77.31,201.053,73.97,0.018,3.259,↓
7,БДЧР,Камчия,233.55,76.0,208.086,89.1,132.086,83.84,0.016,3.056,↓
8,БДЧР,Ясна поляна,32.32,7.55,19.964,61.77,12.414,50.12,0.012,0.498,↓
9,БДИБР,Асеновец,28.2,2.0,18.947,67.19,16.947,64.68,0.104,0.718,↓
10,БДИБР,Боровица,27.3,4.6,25.654,93.97,21.054,92.75,0.135,0.39,↓
11,БДЗБР,Студена,25.2,2.4,22.357,88.72,19.957,87.53,0.209,0.723,↓
12,БДЗБР,Дяково,35.4,8.0,28.43,80.31,20.43,74.56,0.023,0.236,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.858,83.83,0.758,82.08,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.73,76.84,1.53,74.58,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.438,58.35,15.938,54.77,0.127,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.469,84.59,3.969,79.94,5.243,5.164,᷆
17,БДДР,Ястребино,62.3,3.9,36.257,58.2,32.357,55.41,0.058,2.164,↓
18,БДДР,Кула,20.25,0.7,7.989,39.45,7.289,37.28,0.012,0.15,↓
19,БДДР,Рабиша,43.2,2.4,12.693,29.38,10.293,25.23,0.0,0.035,↓
20,БДДР,Огоста,506.0,67.0,244.32,48.28,177.32,40.39,2.431,6.134,↓
21,БДДР,Сопот,60.908,1.3,36.575,60.05,35.275,59.18,0.799,0.799,~
22,БДДР,Горни Дъбник,130.0,3.0,49.511,38.09,46.511,36.62,0.845,1.505,↓
23,БДДР,Бели Лом,25.5,3.2,8.687,34.07,5.487,24.61,0.081,0.301,↓
24,БДЧР,Съединение,12.81,1.5,8.33,65.03,6.83,60.39,0.023,0.127,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,192.021,58.19,171.021,55.35,0.011,3.021,↓
26,БДЧР,Порой,45.2,2.0,4.76,10.53,2.76,6.39,0.092,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.891,23.41,2.091,18.1,0.024,0.046,↓
28,БДИБР,Жребчево,400.0,30.0,162.262,40.57,132.262,35.75,0.972,9.93,↓
29,БДИБР,Малко Шарково,45.0,3.9,34.11,75.8,30.21,73.5,0.093,0.093,~
30,БДИБР,Домлян,26.074,0.7,7.634,29.28,6.934,27.33,1.078,1.078,~
31,БДИБР,Пясъчник,206.53,3.4,29.0,14.04,25.6,12.6,0.216,0.216,~
32,БДИБР,Тополница,137.108,20.0,36.963,26.96,16.963,14.48,3.75,8.565,↓
33,БДИБР,Тракиец,114.0,24.0,67.076,58.84,43.076,47.86,0.012,0.891,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.438,3.438,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,124.25,60.44,104.25,56.18,2.513,2.513,~
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,25.726,18.09,20.316,14.85,0.379,9.723,↓
38,БДИБР,Белмекен,144.036,3.81,115.252,80.02,111.442,79.47,,,↓
39,БДИБР,Чаира,5.5,1.369,2.508,45.6,1.139,27.57,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,47.026,75.71,43.084,74.07,,,~
41,БДИБР,Широка поляна,23.98,3.3,14.221,59.3,10.921,52.81,,,↓
42,БДИБР,Беглика,1.554,0.242,0.975,62.75,0.733,55.88,0.093,0.007,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.605,33.96,0.329,21.86,0.328,0.629,↓
44,БДИБР,Батак,310.298,19.95,186.723,60.18,166.773,57.44,5.156,7.285,↓
45,БДЗБР,Доспат,449.249,14.907,361.235,80.41,346.328,79.74,1.583,11.063,↓
46,БДИБР,Цанков камък,110.708,31.2,85.038,76.81,53.838,67.71,14.832,16.353,↓
47,БДИБР,Въча,226.12,24.52,173.43,76.7,148.91,73.86,17.481,8.245,↑
48,БДИБР,Кричим,20.256,1.73,19.399,95.77,17.669,95.37,7.657,4.756,↑
49,БДИБР,Кърджали,497.236,107.176,366.804,73.77,259.628,66.56,4.519,6.08,↓
50,БДИБР,Студен кладенец,387.772,90.667,254.768,65.7,164.101,55.23,6.495,9.026,↓
51,БДИБР,Ивайловград,156.702,59.526,139.678,89.14,80.152,82.48,8.942,10.585,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.348,89.94,5.08,71.23,,,↓
