id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,570.582,87.08,483.382,85.09,26.878,20.439,↑
2,БДДР,Бели Искър,15.08,1.4,10.195,67.61,8.795,64.29,5.768,2.899,↑
3,БДДР,Среченска бара,15.5,1.0,15.43,99.55,14.43,99.52,0.613,0.613,~
4,БДДР,Христо Смирненски,27.7,4.2,23.404,84.49,19.204,81.72,0.323,0.76,↓
5,БДДР,Йовковци,92.179,9.0,91.263,99.01,82.263,98.9,0.056,0.716,↓
6,БДЧР,Тича,311.8,40.0,230.852,74.04,190.852,70.22,2.893,2.893,~
7,БДЧР,Камчия,233.55,76.0,233.455,99.96,157.455,99.94,3.167,2.496,↑
8,БДЧР,Ясна поляна,32.32,7.55,30.572,94.59,23.022,92.94,0.012,0.382,↓
9,БДИБР,Асеновец,28.2,2.0,27.859,98.79,25.859,98.7,0.59,0.868,↓
10,БДИБР,Боровица,27.3,4.6,26.79,98.13,22.19,97.75,0.033,0.38,↓
11,БДЗБР,Студена,25.2,2.4,20.885,82.88,18.485,81.07,3.662,3.991,᷆
12,БДЗБР,Дяково,35.4,8.0,31.045,87.7,23.045,84.11,2.792,2.221,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.393,38.36,0.293,31.69,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.271,56.42,1.071,52.17,,,↑
15,БДДР,Огняново - за рез.водоснабдяване,31.6,2.5,20.215,63.97,17.715,60.88,0.83,1.64,↓
16,БДДР,Панчарево,6.465,1.5,5.252,81.24,3.752,75.57,27.177,27.927,᷆
17,БДДР,Ястребино,62.3,3.9,37.75,60.59,33.85,57.96,0.44,0.44,~
18,БДДР,Кула,20.25,0.7,10.32,50.96,9.62,49.21,0.174,0.046,↑
19,БДДР,Рабиша,43.2,2.4,17.648,40.85,15.248,37.37,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,311.1,61.48,244.1,55.6,9.491,4.861,↑
21,БДДР,Сопот,60.908,1.3,49.725,81.64,48.425,81.24,1.493,0.451,↑
22,БДДР,Горни Дъбник,130.0,3.0,57.351,44.12,54.351,42.8,1.806,1.806,~
23,БДДР,Бели Лом,25.5,3.2,9.846,38.61,6.646,29.8,0.035,0.255,↓
24,БДЧР,Съединение,12.81,1.5,7.715,60.23,6.215,54.95,0.301,0.093,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,185.258,56.14,164.258,53.16,0.112,1.616,↓
26,БДЧР,Порой,45.2,2.0,6.36,14.07,4.36,10.09,0.324,0.255,↑
27,БДЧР,Ахелой,12.35,0.8,7.329,59.34,6.529,56.53,0.046,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,334.876,83.72,304.876,82.4,4.08,6.533,↓
29,БДИБР,Малко Шарково,45.0,3.9,39.667,88.15,35.767,87.02,0.093,0.093,~
30,БДИБР,Домлян,26.074,0.7,25.665,98.43,24.965,98.39,0.341,0.341,~
31,БДИБР,Пясъчник,206.53,3.4,46.9,22.71,43.5,21.41,0.257,0.257,~
32,БДИБР,Тополница,137.108,20.0,124.136,90.54,104.136,88.92,8.854,8.229,↑
33,БДИБР,Тракиец,114.0,24.0,74.82,65.63,50.82,56.47,0.139,0.718,↓
34,БДЗБР,Пчелина,54.2,34.2,54.3,100.18,20.1,100.5,13.762,13.762,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,198.632,96.63,178.632,96.26,9.274,8.012,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,111.605,78.48,106.195,77.63,9.379,16.59,↓
38,БДИБР,Белмекен,144.036,3.81,92.382,64.14,88.572,63.16,,,↑
39,БДИБР,Чаира,5.5,1.369,3.457,62.85,2.088,50.54,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,55.553,89.44,51.611,88.73,,,↓
41,БДИБР,Широка поляна,23.98,3.3,21.095,87.97,17.795,86.05,,,↑
42,БДИБР,Беглика,1.554,0.242,0.926,59.59,0.684,52.13,0.464,0.487,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.527,85.69,1.251,83.07,0.345,0.762,↓
44,БДИБР,Батак,310.298,19.95,286.931,92.47,266.981,91.95,13.248,15.602,↓
45,БДЗБР,Доспат,449.249,14.907,405.043,90.16,390.136,89.82,3.669,11.036,↓
46,БДИБР,Цанков камък,110.708,31.2,78.061,70.51,46.861,58.94,17.736,31.08,↓
47,БДИБР,Въча,226.12,24.52,189.987,84.02,165.467,82.08,32.338,45.429,↓
48,БДИБР,Кричим,20.256,1.73,19.252,95.04,17.522,94.58,45.204,46.805,↓
49,БДИБР,Кърджали,497.236,107.176,328.197,66.0,221.021,56.66,6.934,22.726,↓
50,БДИБР,Студен кладенец,387.772,90.667,273.97,70.65,183.303,61.7,30.813,30.813,~
51,БДИБР,Ивайловград,156.702,59.526,111.456,71.13,51.93,53.44,31.551,40.931,↓
52,БДИБР,Розов кладенец,20.4,13.268,19.5,95.59,6.232,87.38,,,↓
