id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,511.821,78.11,424.621,74.75,4.623,4.619,↑
2,БДДР,Бели Искър,15.08,1.4,9.627,63.84,8.227,60.14,0.523,0.832,↓
3,БДДР,Среченска бара,15.5,1.0,13.8,89.03,12.8,88.28,0.081,2.396,↓
4,БДДР,Христо Смирненски,27.7,4.2,21.789,78.66,17.589,74.85,0.081,0.359,↓
5,БДДР,Йовковци,92.179,9.0,87.083,94.47,78.083,93.87,0.118,1.076,↓
6,БДЧР,Тича,311.8,40.0,236.678,75.91,196.678,72.36,0.158,2.387,↓
7,БДЧР,Камчия,233.55,76.0,210.07,89.95,134.07,85.1,0.024,2.407,↓
8,БДЧР,Ясна поляна,32.32,7.55,22.995,71.15,15.445,62.35,0.012,0.394,↓
9,БДИБР,Асеновец,28.2,2.0,23.2,82.27,21.2,80.92,0.069,0.88,↓
10,БДИБР,Боровица,27.3,4.6,24.579,90.03,19.979,88.01,0.048,0.36,↓
11,БДЗБР,Студена,25.2,2.4,17.786,70.58,15.386,67.48,1.061,0.774,↑
12,БДЗБР,Дяково,35.4,8.0,29.478,83.27,21.478,78.39,0.116,0.754,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.857,83.69,0.757,81.93,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.149,51.02,0.949,46.24,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,16.836,53.28,14.336,49.26,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.394,83.43,3.894,78.43,3.26,3.811,᷆
17,БДДР,Ястребино,62.3,3.9,40.875,65.61,36.975,63.31,0.197,1.042,↓
18,БДДР,Кула,20.25,0.7,9.234,45.6,8.534,43.65,0.023,0.15,↓
19,БДДР,Рабиша,43.2,2.4,12.414,28.74,10.014,24.54,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,234.17,46.28,167.17,38.08,0.231,7.407,↓
21,БДДР,Сопот,60.908,1.3,35.735,58.67,34.435,57.77,1.435,3.345,↓
22,БДДР,Горни Дъбник,130.0,3.0,50.027,38.48,47.027,37.03,0.938,1.597,↓
23,БДДР,Бели Лом,25.5,3.2,8.896,34.89,5.696,25.54,0.127,0.127,~
24,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.116,0.116,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,179.795,54.48,158.795,51.39,0.981,2.486,↓
26,БДЧР,Порой,45.2,2.0,5.78,12.79,3.78,8.75,0.336,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,3.291,26.65,2.491,21.57,0.174,0.382,↓
28,БДИБР,Жребчево,400.0,30.0,246.484,61.62,216.484,58.51,1.23,10.894,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.558,81.24,32.658,79.46,0.387,0.387,~
30,БДИБР,Домлян,26.074,0.7,2.568,9.85,1.868,7.36,0.0,0.269,↓
31,БДИБР,Пясъчник,206.53,3.4,15.106,7.31,11.706,5.76,0.51,0.145,↑
32,БДИБР,Тополница,137.108,20.0,33.697,24.58,13.697,11.7,0.185,5.972,↓
33,БДИБР,Тракиец,114.0,24.0,65.088,57.09,41.088,45.65,0.012,0.926,↓
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.764,5.185,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,132.337,64.38,112.337,60.54,0.188,12.457,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,41.485,29.17,36.075,26.37,1.285,7.03,↓
38,БДИБР,Белмекен,144.036,3.81,111.338,77.3,107.528,76.68,,,↓
39,БДИБР,Чаира,5.5,1.369,2.845,51.73,1.476,35.73,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,48.786,78.55,44.844,77.09,,,↓
41,БДИБР,Широка поляна,23.98,3.3,15.328,63.92,12.028,58.16,,,↓
42,БДИБР,Беглика,1.554,0.242,0.95,61.13,0.708,53.96,0.05,0.004,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.923,51.8,0.647,42.96,0.181,0.378,↓
44,БДИБР,Батак,310.298,19.95,216.308,69.71,196.358,67.63,4.613,11.021,↓
45,БДЗБР,Доспат,449.249,14.907,349.256,77.74,334.349,76.98,0.579,6.504,↓
46,БДИБР,Цанков камък,110.708,31.2,82.092,74.15,50.892,64.01,7.74,7.451,↑
47,БДИБР,Въча,226.12,24.52,185.041,81.83,160.521,79.62,8.501,6.51,↑
48,БДИБР,Кричим,20.256,1.73,19.459,96.07,17.729,95.7,6.34,8.446,↓
49,БДИБР,Кърджали,497.236,107.176,314.8,63.31,207.624,53.23,6.918,5.531,↑
50,БДИБР,Студен кладенец,387.772,90.667,220.423,56.84,129.756,43.67,6.606,4.446,↑
51,БДИБР,Ивайловград,156.702,59.526,68.483,43.7,8.957,9.22,6.55,0.425,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.332,80.06,3.064,42.96,,,↓
