id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,524.503,80.05,437.303,76.98,6.883,13.098,↓
2,БДДР,Бели Искър,15.08,1.4,11.246,74.57,9.846,71.97,0.557,0.728,↓
3,БДДР,Среченска бара,15.5,1.0,15.27,98.52,14.27,98.41,0.544,0.544,~
4,БДДР,Христо Смирненски,27.7,4.2,25.169,90.86,20.969,89.23,0.135,1.45,↓
5,БДДР,Йовковци,92.179,9.0,73.934,80.21,64.934,78.07,0.609,0.609,~
6,БДЧР,Тича,311.8,40.0,147.906,47.44,107.906,39.7,1.085,1.085,~
7,БДЧР,Камчия,233.55,76.0,166.341,71.22,90.341,57.34,8.426,2.153,↑
8,БДЧР,Ясна поляна,32.32,7.55,22.04,68.19,14.49,58.5,0.012,0.266,↓
9,БДИБР,Асеновец,28.2,2.0,16.067,56.98,14.067,53.69,1.285,0.197,↑
10,БДИБР,Боровица,27.3,4.6,27.14,99.41,22.54,99.3,8.149,8.38,↓
11,БДЗБР,Студена,25.2,2.4,20.998,83.33,18.598,81.57,0.719,1.212,↓
12,БДЗБР,Дяково,35.4,8.0,30.815,87.05,22.815,83.27,1.404,0.262,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.298,29.06,0.198,21.39,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.362,60.48,1.162,56.63,,,↓
15,БДДР,Огняново - за рез.водоснабдяване,31.6,2.5,20.04,63.42,17.54,60.27,1.597,0.198,↑
16,БДДР,Панчарево,6.465,1.5,4.782,73.97,3.282,66.11,15.81,18.412,↓
17,БДДР,Ястребино,62.3,3.9,14.02,22.5,10.12,17.33,0.463,0.058,↑
18,БДДР,Кула,20.25,0.7,7.97,39.36,7.27,37.19,0.035,0.035,~
19,БДДР,Рабиша,43.2,2.4,12.615,29.2,10.215,25.04,0.231,0.012,↑
20,БДДР,Огоста,506.0,67.0,234.64,46.37,167.64,38.19,8.565,2.315,↑
21,БДДР,Сопот,60.908,1.3,29.035,47.67,27.735,46.53,2.431,0.259,↑
22,БДДР,Горни Дъбник,130.0,3.0,53.869,41.44,50.869,40.05,1.065,0.405,↑
23,БДДР,Бели Лом,25.5,3.2,8.402,32.95,5.202,23.33,0.046,0.046,~
24,БДЧР,Съединение,12.81,1.5,6.022,47.01,4.522,39.98,0.035,0.035,~
25,БДЧР,Георги Трайков,330.0,21.0,126.273,38.26,105.273,34.07,2.577,1.257,↑
26,БДЧР,Порой,45.2,2.0,10.12,22.39,8.12,18.8,0.166,0.166,~
27,БДЧР,Ахелой,12.67,0.8,3.97,31.33,3.17,26.71,0.007,0.007,~
28,БДИБР,Жребчево,400.0,30.0,174.34,43.59,144.34,39.01,13.802,1.58,↑
29,БДИБР,Малко Шарково,45.0,3.9,27.378,60.84,23.478,57.12,0.32,0.105,↑
30,БДИБР,Домлян,26.074,0.7,13.697,52.53,12.997,51.22,1.352,0.079,↑
31,БДИБР,Пясъчник,206.53,3.4,25.976,12.58,22.576,11.11,2.604,0.173,↑
32,БДИБР,Тополница,137.108,20.0,56.179,40.97,36.179,30.89,8.958,0.718,↑
33,БДИБР,Тракиец,114.0,24.0,71.88,63.05,47.88,53.2,0.347,0.187,↑
34,БДЗБР,Пчелина,54.2,34.2,54.35,100.28,20.15,100.75,3.981,10.239,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,153.486,74.66,133.486,71.93,7.55,4.471,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,88.371,62.14,82.961,60.64,10.799,1.32,↑
38,БДИБР,Белмекен,144.036,3.81,93.538,64.94,89.728,63.99,,,↓
39,БДИБР,Чаира,5.5,1.369,3.168,57.6,1.799,43.55,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,55.867,89.95,51.925,89.27,,,↑
41,БДИБР,Широка поляна,23.98,3.3,22.607,94.27,19.307,93.36,,,↑
42,БДИБР,Беглика,1.554,0.242,1.161,74.71,0.919,70.05,0.883,1.902,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.656,92.93,1.38,91.63,0.831,1.502,↓
44,БДИБР,Батак,310.298,19.95,224.416,72.32,204.466,70.42,15.736,7.095,↑
45,БДЗБР,Доспат,449.249,14.907,412.575,91.84,397.668,91.56,14.787,6.192,↑
46,БДИБР,Цанков камък,110.708,31.2,102.61,92.69,71.41,89.81,27.157,37.967,↓
47,БДИБР,Въча,226.12,24.52,216.925,95.93,192.405,95.44,41.466,63.075,↓
48,БДИБР,Кричим,20.256,1.73,19.027,93.93,17.297,93.37,62.921,68.43,↓
49,БДИБР,Кърджали,497.236,107.176,468.881,94.3,361.705,92.73,34.051,64.621,↓
50,БДИБР,Студен кладенец,387.772,90.667,376.718,97.15,286.051,96.28,85.221,126.623,↓
51,БДИБР,Ивайловград,156.702,59.526,121.897,77.79,62.371,64.18,150.551,178.263,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.06,88.53,4.792,67.19,,,д
