id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,523.832,79.94,436.632,76.86,8.164,8.164,↓
2,БДДР,Бели Искър,15.08,1.4,11.05,73.28,9.65,70.54,0.271,1.51,↓
3,БДДР,Среченска бара,15.5,1.0,15.37,99.16,14.37,99.1,2.662,1.62,↑
4,БДДР,Христо Смирненски,27.7,4.2,25.333,91.46,21.133,89.93,3.644,1.452,↑
5,БДДР,Йовковци,92.179,9.0,76.215,82.68,67.215,80.81,7.0,0.635,↑
6,БДЧР,Тича,311.8,40.0,148.218,47.54,108.218,39.82,3.667,1.086,↑
7,БДЧР,Камчия,233.55,76.0,168.1,71.98,92.1,58.46,12.917,2.211,↑
8,БДЧР,Ясна поляна,32.32,7.55,22.024,68.14,14.474,58.43,0.52,0.289,↓
9,БДИБР,Асеновец,28.2,2.0,16.433,58.27,14.433,55.09,1.331,0.243,↑
10,БДИБР,Боровица,27.3,4.6,27.02,98.97,22.42,98.77,8.033,8.38,↓
11,БДЗБР,Студена,25.2,2.4,21.226,84.23,18.826,82.57,1.492,1.159,↑
12,БДЗБР,Дяково,35.4,8.0,30.963,87.47,22.963,83.81,0.837,0.266,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.306,29.88,0.206,22.29,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.271,56.44,1.071,52.19,,,д
15,БДДР,Огняново - за рез.водоснабдяване,31.6,2.5,20.04,63.42,17.54,60.27,1.597,0.198,↑
16,БДДР,Панчарево,6.465,1.5,4.601,71.16,3.101,62.45,7.583,7.812,↓
17,БДДР,Ястребино,62.3,3.9,14.371,23.07,10.471,17.93,2.072,0.046,↑
18,БДДР,Кула,20.25,0.7,8.026,39.63,7.326,37.47,0.255,0.035,↑
19,БДДР,Рабиша,43.2,2.4,12.9,29.86,10.5,25.74,1.134,0.035,↑
20,БДДР,Огоста,506.0,67.0,245.12,48.44,178.12,40.57,42.824,2.373,↑
21,БДДР,Сопот,60.908,1.3,29.805,48.93,28.505,47.82,2.199,0.174,↑
22,БДДР,Горни Дъбник,130.0,3.0,54.098,41.61,51.098,40.23,1.065,0.405,↑
23,БДДР,Бели Лом,25.5,3.2,8.402,32.95,5.202,23.33,0.046,0.046,~
24,БДЧР,Съединение,12.81,1.5,6.022,47.01,4.522,39.98,0.035,0.035,~
25,БДЧР,Георги Трайков,330.0,21.0,126.613,38.37,105.613,34.18,2.878,1.588,↑
26,БДЧР,Порой,45.2,2.0,10.156,22.47,8.156,18.88,0.166,0.166,~
27,БДЧР,Ахелой,12.67,0.8,4.17,32.91,3.37,28.39,0.701,0.007,↑
28,БДИБР,Жребчево,400.0,30.0,179.68,44.92,149.68,40.45,23.663,1.58,↑
29,БДИБР,Малко Шарково,45.0,3.9,27.45,61.0,23.55,57.3,0.24,0.055,↑
30,БДИБР,Домлян,26.074,0.7,13.972,53.59,13.272,52.31,0.851,0.087,↑
31,БДИБР,Пясъчник,206.53,3.4,26.816,12.98,23.416,11.53,2.607,0.176,↑
32,БДИБР,Тополница,137.108,20.0,58.849,42.92,38.849,33.17,9.514,0.347,↑
33,БДИБР,Тракиец,114.0,24.0,71.94,63.11,47.94,53.27,0.347,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.3,100.18,20.1,100.5,5.035,5.035,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,156.07,75.92,136.07,73.33,21.907,4.338,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,88.043,61.91,82.633,60.4,12.179,15.03,↓
38,БДИБР,Белмекен,144.036,3.81,93.776,65.11,89.966,64.16,,,↑
39,БДИБР,Чаира,5.5,1.369,1.977,35.95,0.608,14.72,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,57.053,91.86,53.111,91.3,,,↑
41,БДИБР,Широка поляна,23.98,3.3,22.97,95.79,19.67,95.12,,,↑
42,БДИБР,Беглика,1.554,0.242,1.03,66.28,0.788,60.06,1.144,1.109,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.432,80.36,1.156,76.76,0.793,1.001,↓
44,БДИБР,Батак,310.298,19.95,227.402,73.29,207.452,71.45,7.349,0.868,↑
45,БДЗБР,Доспат,449.249,14.907,417.879,93.02,402.972,92.78,24.757,0.2,↑
46,БДИБР,Цанков камък,110.708,31.2,96.814,87.45,65.614,82.53,20.596,16.824,↓
47,БДИБР,Въча,226.12,24.52,212.603,94.02,188.083,93.3,20.168,32.807,↓
48,БДИБР,Кричим,20.256,1.73,19.079,94.19,17.349,93.65,33.154,38.758,↓
49,БДИБР,Кърджали,497.236,107.176,458.397,92.19,351.221,90.04,,,7
50,БДИБР,Студен кладенец,387.772,90.667,369.608,95.32,278.941,93.89,,,6
51,БДИБР,Ивайловград,156.702,59.526,112.034,71.49,52.508,54.03,91.003,77.645,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.168,89.06,4.9,68.7,,,↑
