id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,515.411,78.66,428.211,75.38,8.16,3.537,↑
2,БДДР,Бели Искър,15.08,1.4,10.594,70.25,9.194,67.2,0.445,0.61,↓
3,БДДР,Среченска бара,15.5,1.0,15.162,97.82,14.162,97.67,0.301,0.521,↓
4,БДДР,Христо Смирненски,27.7,4.2,25.687,92.73,21.487,91.43,0.209,0.94,↓
5,БДДР,Йовковци,92.179,9.0,84.544,91.72,75.544,90.82,0.708,0.708,~
6,БДЧР,Тича,311.8,40.0,229.868,73.72,189.868,69.86,3.569,1.671,↑
7,БДЧР,Камчия,233.55,76.0,215.494,92.27,139.494,88.54,7.581,2.141,↑
8,БДЧР,Ясна поляна,32.32,7.55,21.147,65.43,13.597,54.89,0.197,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,20.528,72.79,18.528,70.72,1.1,0.822,↑
10,БДИБР,Боровица,27.3,4.6,27.245,99.8,22.645,99.76,0.202,0.26,↓
11,БДЗБР,Студена,25.2,2.4,18.956,75.22,16.556,72.61,1.222,0.753,↑
12,БДЗБР,Дяково,35.4,8.0,28.025,79.17,20.025,73.09,0.119,0.332,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.26,25.37,0.16,17.29,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.035,45.97,0.835,40.71,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.498,61.7,16.998,58.41,0.91,0.505,↑
16,БДДР,Панчарево,6.465,1.5,5.137,79.46,3.637,73.25,4.15,3.983,᷆
17,БДДР,Ястребино,62.3,3.9,39.388,63.22,35.488,60.77,0.324,0.116,↑
18,БДДР,Кула,20.25,0.7,8.998,44.43,8.298,42.45,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.681,27.04,9.281,22.75,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,210.52,41.6,143.52,32.69,4.745,6.366,↓
21,БДДР,Сопот,60.908,1.3,31.03,50.95,29.73,49.88,1.319,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.862,39.89,48.862,38.47,0.972,0.313,↑
23,БДДР,Бели Лом,25.5,3.2,9.124,35.78,5.924,26.57,0.197,0.093,↑
24,БДЧР,Съединение,12.81,1.5,8.267,64.54,6.767,59.83,0.081,0.081,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,173.032,52.43,152.032,49.2,2.687,2.687,~
26,БДЧР,Порой,45.2,2.0,4.171,9.23,2.171,5.03,0.15,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,1.925,15.59,1.125,9.74,0.174,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,225.48,56.37,195.48,52.83,8.854,5.15,↑
29,БДИБР,Малко Шарково,45.0,3.9,37.036,82.3,33.136,80.62,1.931,0.091,↑
30,БДИБР,Домлян,26.074,0.7,10.141,38.89,9.441,37.21,1.037,0.084,↑
31,БДИБР,Пясъчник,206.53,3.4,29.966,14.51,26.566,13.08,1.254,0.189,↑
32,БДИБР,Тополница,137.108,20.0,75.467,55.04,55.467,47.36,8.785,0.59,↑
33,БДИБР,Тракиец,114.0,24.0,76.34,66.96,52.34,58.16,1.505,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,149.439,72.7,129.439,69.75,8.061,1.001,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,73.268,51.52,67.858,49.6,9.812,0.92,↑
38,БДИБР,Белмекен,144.036,3.81,87.792,60.95,83.982,59.89,,,↑
39,БДИБР,Чаира,5.5,1.369,1.779,32.35,0.41,9.92,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,46.214,74.41,42.272,72.67,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.63,52.67,9.33,45.12,,,↑
42,БДИБР,Беглика,1.554,0.242,0.973,62.61,0.731,55.72,0.381,0.636,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.697,95.23,1.421,94.36,0.672,0.753,↓
44,БДИБР,Батак,310.298,19.95,217.51,70.1,197.56,68.04,9.838,3.357,↑
45,БДЗБР,Доспат,449.249,14.907,368.811,82.09,353.904,81.48,8.438,0.143,↑
46,БДИБР,Цанков камък,110.708,31.2,81.611,73.72,50.411,63.4,20.268,19.678,↑
47,БДИБР,Въча,226.12,24.52,200.099,88.49,175.579,87.09,27.672,46.468,↓
48,БДИБР,Кричим,20.256,1.73,19.26,95.08,17.53,94.62,46.547,48.353,↓
49,БДИБР,Кърджали,497.236,107.176,474.327,95.39,367.151,94.13,37.845,61.356,↓
50,БДИБР,Студен кладенец,387.772,90.667,352.103,90.8,261.436,87.99,98.117,104.281,↓
51,БДИБР,Ивайловград,156.702,59.526,129.503,82.64,69.977,72.01,122.777,135.147,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.78,92.06,5.512,77.29,,,~
