id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,561.425,85.68,474.225,83.48,12.137,17.013,↓
2,БДДР,Бели Искър,15.08,1.4,12.794,84.84,11.394,83.29,1.463,0.917,↑
3,БДДР,Среченска бара,15.5,1.0,15.35,99.03,14.35,98.97,0.475,0.59,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.031,79.54,17.831,75.88,0.158,0.74,↓
5,БДДР,Йовковци,92.179,9.0,80.094,86.89,71.094,85.47,0.136,7.681,↓
6,БДДР,Ястребино,62.3,3.9,18.32,29.41,14.42,24.69,0.174,1.343,↓
7,БДЧР,Тича,311.8,40.0,156.255,50.11,116.255,42.77,0.292,1.663,↓
8,БДЧР,Камчия,233.55,76.3,149.162,63.87,72.862,46.34,0.856,2.719,↓
9,БДЧР,Ясна поляна,32.32,7.55,26.239,81.19,18.689,75.45,0.011,0.486,↓
10,БДИБР,Асеновец,28.2,2.0,11.553,40.97,9.553,36.46,0.174,0.324,↓
11,БДИБР,Боровица,27.3,4.6,27.15,99.45,22.55,99.34,0.12,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.14,83.89,18.74,82.19,0.999,0.592,↑
13,БДЗБР,Дяково,35.4,8.0,27.595,77.95,19.595,71.51,2.451,2.808,↓
14,БДЗБР,Калин,1.024,0.1,0.973,95.02,0.873,94.48,,,↑
15,БДЗБР,Карагьол,2.252,0.2,2.196,97.52,1.996,97.28,,,~
16,БДДР,Панчарево,6.465,1.5,5.187,80.24,3.687,74.26,17.124,16.291,↑
17,БДДР,Огняново,31.6,2.5,20.705,65.52,18.205,62.56,0.155,0.12,~
18,БДДР,Кула,20.25,0.7,8.467,41.81,7.767,39.73,0.0,0.064,↓
19,БДДР,Рабиша,43.2,2.4,15.611,36.14,13.211,32.38,0.002,0.546,↓
20,БДДР,Огоста,506.0,67.0,234.28,46.3,167.28,38.1,2.431,4.051,↓
21,БДДР,Сопот,60.908,1.3,43.762,71.85,42.462,71.24,0.567,0.567,~
22,БДДР,Горни Дъбник,130.0,3.0,56.539,43.49,53.539,42.16,0.775,1.505,↓
23,БДДР,Бели Лом,25.5,3.2,10.644,41.74,7.444,33.38,0.081,0.347,↓
24,БДЧР,Съединение,12.81,1.5,6.505,50.78,5.005,44.25,0.035,0.116,↓
25,БДЧР,Георги Трайков,330.0,21.0,131.601,39.88,110.601,35.79,0.626,1.934,↓
26,БДЧР,Порой,45.2,2.0,10.577,23.4,8.577,19.85,0.044,0.136,↓
27,БДЧР,Ахелой,12.67,0.8,2.464,19.45,1.664,14.02,0.026,0.026,~
28,БДИБР,Жребчево,400.0,30.0,154.006,38.5,124.006,33.52,0.217,7.682,↓
29,БДИБР,Малко Шарково,45.0,3.9,26.63,59.18,22.73,55.3,0.05,0.115,↓
30,БДИБР,Домлян,26.074,1.2,16.585,63.61,15.385,61.85,0.108,2.192,↓
31,БДИБР,Пясъчник,206.53,3.4,62.772,30.39,59.372,29.23,0.0,8.333,↓
32,БДИБР,Тополница,137.108,20.0,102.759,74.95,82.759,70.67,6.632,10.266,↓
33,БДИБР,Тракиец,114.0,24.0,74.58,65.42,50.58,56.2,0.058,0.845,↓
34,БДЗБР,Пчелина,54.2,34.2,53.75,99.17,19.55,97.75,3.576,3.576,~
35,БДДР,Александър Стамболийски,205.569,20.0,153.22,74.53,133.22,71.79,3.335,11.126,↓
36,БДИБР,Копринка,142.214,5.41,89.697,63.07,84.287,61.61,2.335,7.33,↓
37,БДИБР,Белмекен,144.036,3.81,135.852,94.32,132.042,94.16,,,↓
38,БДИБР,Чаира,5.5,1.369,2.952,53.67,1.583,38.32,,,↑
39,БДИБР,Голям Беглик,62.111,3.942,56.775,91.41,52.833,90.83,,,↑
40,БДИБР,Широка поляна,23.98,3.3,22.445,93.6,19.145,92.58,,,↓
41,БДИБР,Беглика,1.554,0.242,0.975,62.74,0.733,55.87,0.306,0.396,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.925,51.91,0.649,43.09,0.427,0.5,↓
43,БДИБР,Батак,310.298,19.95,243.817,78.58,223.867,77.1,4.303,10.301,↓
44,БДЗБР,Доспат,449.249,14.907,405.573,90.28,390.666,89.94,2.462,0.0,↑
45,БДИБР,Цанков камък,110.708,31.2,84.985,76.77,53.785,67.65,6.325,27.492,↓
46,БДИБР,Въча,226.12,24.52,214.502,94.86,189.982,94.24,30.087,20.147,↑
47,БДИБР,Кричим,20.256,18.526,19.511,96.32,0.985,56.94,19.851,18.54,↑
48,БДИБР,Кърджали,497.236,107.176,388.957,78.22,281.781,72.24,13.719,13.298,↓
49,БДИБР,Студен кладенец,387.772,90.667,300.583,77.52,209.916,70.65,19.211,19.89,↓
50,БДИБР,Ивайловград,156.702,59.526,121.275,77.39,61.749,63.54,19.159,30.846,↓
51,БДИБР,Овчарица,62.452,31.025,42.353,67.82,11.328,36.05,,,↓
52,БДИБР,Розов кладенец,20.4,13.268,19.5,95.59,6.232,87.38,,,~
