id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,547.262,83.52,460.062,80.99,1.28,4.135,↓
2,БДДР,Бели Искър,15.08,1.4,12.422,82.38,11.022,80.57,0.761,1.021,↓
3,БДДР,Среченска бара,15.5,1.0,15.28,98.58,14.28,98.48,0.914,0.799,↑
4,БДДР,Христо Смирненски,27.7,4.2,21.148,76.35,16.948,72.12,0.069,0.339,↓
5,БДДР,Йовковци,92.179,9.0,78.239,84.88,69.239,83.24,0.076,0.667,↓
6,БДДР,Ястребино,62.3,3.9,14.965,24.02,11.065,18.95,0.093,2.118,↓
7,БДЧР,Тича,311.8,40.0,149.975,48.1,109.975,40.46,0.006,1.979,↓
8,БДЧР,Камчия,233.55,76.3,137.897,59.04,61.597,39.17,0.012,2.986,↓
9,БДЧР,Ясна поляна,32.32,7.55,23.784,73.59,16.234,65.54,0.012,0.556,↓
10,БДИБР,Асеновец,28.2,2.0,10.697,37.93,8.697,33.19,0.012,0.301,↓
11,БДИБР,Боровица,27.3,4.6,26.22,96.04,21.62,95.24,0.1,0.38,↓
12,БДЗБР,Студена,25.2,2.4,21.369,84.8,18.969,83.2,0.455,0.375,~
13,БДЗБР,Дяково,35.4,8.0,27.878,78.75,19.878,72.55,0.0,0.851,↓
14,БДЗБР,Калин,1.024,0.1,0.823,80.32,0.723,78.19,,,~
15,БДЗБР,Карагьол,2.252,0.2,2.024,89.9,1.824,88.91,,,д
16,БДДР,Панчарево,6.465,1.5,5.462,84.49,3.962,79.8,4.435,3.648,↑
17,БДДР,Огняново,31.6,2.5,20.845,65.97,18.345,63.04,0.155,0.12,~
18,БДДР,Кула,20.25,0.7,8.255,40.77,7.555,38.64,0.0,0.064,↓
19,БДДР,Рабиша,43.2,2.4,14.047,32.52,11.647,28.55,0.015,0.496,↓
20,БДДР,Огоста,506.0,67.0,227.65,44.99,160.65,36.59,1.157,5.093,↓
21,БДДР,Сопот,60.908,1.3,39.2,64.36,37.9,63.58,0.324,3.565,↓
22,БДДР,Горни Дъбник,130.0,3.0,53.525,41.17,50.525,39.78,0.347,1.678,↓
23,БДДР,Бели Лом,25.5,3.2,9.827,38.54,6.627,29.72,0.081,0.521,↓
24,БДЧР,Съединение,12.81,1.5,6.236,48.68,4.736,41.87,0.069,0.162,↓
25,БДЧР,Георги Трайков,330.0,21.0,125.593,38.06,104.593,33.85,0.054,2.669,↓
26,БДЧР,Порой,45.2,2.0,10.205,22.58,8.205,18.99,0.029,0.203,↓
27,БДЧР,Ахелой,12.67,0.8,2.45,19.34,1.65,13.9,0.029,0.029,~
28,БДИБР,Жребчево,400.0,30.0,116.193,29.05,86.193,23.3,0.494,12.902,↓
29,БДИБР,Малко Шарково,45.0,3.9,23.813,52.92,19.913,48.45,0.0,1.15,↓
30,БДИБР,Домлян,26.074,1.2,6.835,26.21,5.635,22.65,0.0,2.265,↓
31,БДИБР,Пясъчник,206.53,3.4,37.85,18.33,34.45,16.96,0.0,8.681,↓
32,БДИБР,Тополница,137.108,20.0,67.708,49.38,47.708,40.74,1.296,14.306,↓
33,БДИБР,Тракиец,114.0,24.0,70.919,62.21,46.919,52.13,0.023,1.481,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.132,3.553,↑
35,БДДР,Александър Стамболийски,205.569,20.0,126.147,61.36,106.147,57.2,0.477,4.353,↓
36,БДИБР,Копринка,142.214,5.41,56.509,39.74,51.099,37.35,0.173,14.0,↓
37,БДИБР,Белмекен,144.036,3.81,129.548,89.94,125.738,89.67,,,↓
38,БДИБР,Чаира,5.5,1.369,2.064,37.53,0.695,16.82,,,↓
39,БДИБР,Голям Беглик,62.111,3.942,56.38,90.77,52.438,90.15,,,↑
40,БДИБР,Широка поляна,23.98,3.3,21.885,91.26,18.585,89.87,,,↓
41,БДИБР,Беглика,1.554,0.242,1.007,64.8,0.765,58.31,0.197,0.396,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.896,50.28,0.62,41.17,0.327,0.5,↓
43,БДИБР,Батак,310.298,19.95,224.789,72.44,204.839,70.55,3.075,10.903,↓
44,БДЗБР,Доспат,449.249,14.907,402.709,89.64,387.802,89.28,4.914,0.0,↑
45,БДИБР,Цанков камък,110.708,31.2,80.505,72.72,49.305,62.01,3.462,7.918,↓
46,БДИБР,Въча,226.12,24.52,202.419,89.52,177.899,88.24,11.5,5.781,↑
47,БДИБР,Кричим,20.256,1.73,19.295,95.26,17.565,94.81,5.836,9.969,↓
48,БДИБР,Кърджали,497.236,107.176,371.544,74.72,264.368,67.78,2.744,5.509,↓
49,БДИБР,Студен кладенец,387.772,90.667,265.702,68.52,175.035,58.91,8.157,6.111,~
50,БДИБР,Ивайловград,156.702,59.526,113.082,72.16,53.556,55.11,6.403,21.548,↓
51,БДИБР,Овчарица,62.452,31.025,40.266,64.48,9.241,29.4,,,↓
52,БДИБР,Розов кладенец,20.4,13.268,19.284,94.53,6.016,84.35,,,↓
